name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Kevin Willis,/players/w/willike02.html,1985,2007,Michigan State University,false,"Pershing in Detroit, Michigan",-1.93,0.40,willike02,1984-85,ATL,12.9,2.7,.072,-4.4,-1.1,,22,NBA,82,21.8,.467,.657,6.4,0.4,0.4,0.6,9.3,ATL,
Kevin Willis,/players/w/willike02.html,1985,2007,Michigan State University,false,"Pershing in Detroit, Michigan",-0.35,3.35,willike02,1985-86,ATL,14.1,4.7,.099,-1.4,0.4,,23,NBA,82,28.0,.517,.654,8.6,0.5,0.8,0.5,12.3,ATL,298000
Kevin Willis,/players/w/willike02.html,1985,2007,Michigan State University,false,"Pershing in Detroit, Michigan",+1.71,7.98,willike02,1986-87,ATL,17.4,8.6,.156,1.4,2.2,,24,NBA,81,32.4,.536,.709,10.5,0.8,0.8,0.8,16.1,ATL,
Kevin Willis,/players/w/willike02.html,1985,2007,Michigan State University,false,"Pershing in Detroit, Michigan",-0.47,3.14,willike02,1987-88,ATL,14.0,4.2,.095,-1.2,0.4,,25,NBA,75,27.9,.518,.649,7.3,0.4,0.9,0.5,11.6,ATL,395000
Kevin Willis,/players/w/willike02.html,1985,2007,Michigan State University,false,"Pershing in Detroit, Michigan",,,willike02,1988-89,Did Not Play (injury—knee),,,,,,,26,NBA,,,,,,,,,,Did Not Play (injury—knee),492500
Kevin Willis,/players/w/willike02.html,1985,2007,Michigan State University,false,"Pershing in Detroit, Michigan",-0.47,2.81,willike02,1989-90,ATL,15.7,4.7,.098,-1.2,0.5,,27,NBA,81,28.1,.519,.683,8.0,0.7,0.8,0.6,12.4,ATL,
Kevin Willis,/players/w/willike02.html,1985,2007,Michigan State University,false,"Pershing in Detroit, Michigan",-0.60,2.91,willike02,1990-91,ATL,15.3,4.4,.089,-1.1,0.5,,28,NBA,80,29.7,.504,.668,8.8,1.2,0.8,0.5,13.1,ATL,685000
Kevin Willis,/players/w/willike02.html,1985,2007,Michigan State University,false,"Pershing in Detroit, Michigan",+1.37,7.29,willike02,1991-92,ATL,19.7,8.8,.143,1.0,2.2,All-NBA (3rd),29,NBA,81,36.6,.483,.804,15.5,2.1,0.9,0.7,18.3,ATL,725000
Kevin Willis,/players/w/willike02.html,1985,2007,Michigan State University,false,"Pershing in Detroit, Michigan",+0.01,4.61,willike02,1992-93,ATL,17.4,6.0,.099,-0.4,1.2,,30,NBA,80,36.0,.506,.653,12.9,2.1,0.9,0.5,17.9,ATL,2425000
Kevin Willis,/players/w/willike02.html,1985,2007,Michigan State University,false,"Pershing in Detroit, Michigan",+1.76,8.89,willike02,1993-94,ATL,19.4,10.2,.170,1.1,2.2,,31,NBA,80,35.8,.499,.713,12.0,1.9,1.0,0.5,19.1,ATL,2625000
