name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Hawkeye Whitney,/players/w/whitnha02.html,1981,1982,North Carolina State University,false,"DeMatha Catholic in Hyattsville, Maryland",-0.47,0.95,whitnha02,1980-81,KCK,14.0,1.5,.091,-0.9,0.2,,23,NBA,47,16.6,.487,.769,2.3,1.4,1.0,0.1,7.4,KCK
Hawkeye Whitney,/players/w/whitnha02.html,1981,1982,North Carolina State University,false,"DeMatha Catholic in Hyattsville, Maryland",-2.11,0.02,whitnha02,1981-82,KCK,5.4,-0.1,-0.025,-4.5,-0.2,,24,NBA,23,11.6,.352,.571,1.7,0.8,0.5,0.0,2.3,KCK
