name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
George Johnson,/players/j/johnsge02.html,1973,1986,Dillard University,false,"Gulledge in Tylertown, Mississippi",+1.15,3.94,johnsge02,1976-77,TOT,14.4,3.5,.102,0.8,1.2,,28,NBA,78,21.2,.462,.724,7.8,1.3,0.5,2.3,6.0,"GSW,BUF",
George Johnson,/players/j/johnsge02.html,1973,1986,Dillard University,false,"Gulledge in Tylertown, Mississippi",-0.12,3.51,johnsge02,1977-78,NJN,11.6,2.0,.040,0.0,1.2,,29,NBA,81,29.8,.395,.719,9.6,1.4,1.0,3.4,8.7,NJN,
George Johnson,/players/j/johnsge02.html,1973,1986,Dillard University,false,"Gulledge in Tylertown, Mississippi",,,johnsge02,1978-79,NJN,11.1,2.6,.061,0.3,1.2,,30,NBA,78,26.4,.427,.761,7.9,1.1,0.9,3.2,6.6,NJN,
George Johnson,/players/j/johnsge02.html,1973,1986,Dillard University,false,"Gulledge in Tylertown, Mississippi",,,johnsge02,1979-80,NJN,11.8,2.6,.060,1.2,1.7,,31,NBA,81,26.2,.457,.706,7.4,2.1,0.7,3.2,7.2,NJN,
George Johnson,/players/j/johnsge02.html,1973,1986,Dillard University,false,"Gulledge in Tylertown, Mississippi",,,johnsge02,1980-81,SAS,13.5,4.5,.112,3.2,2.5,,32,NBA,82,23.6,.473,.734,7.3,1.1,0.6,3.4,5.0,SAS,
George Johnson,/players/j/johnsge02.html,1973,1986,Dillard University,false,"Gulledge in Tylertown, Mississippi",,,johnsge02,1981-82,SAS,10.6,2.5,.076,2.6,1.8,,33,NBA,75,21.0,.467,.672,6.1,1.1,0.3,3.1,3.0,SAS,
George Johnson,/players/j/johnsge02.html,1973,1986,Dillard University,false,"Gulledge in Tylertown, Mississippi",,,johnsge02,1982-83,ATL,10.8,1.0,.100,1.6,0.4,,34,NBA,37,12.5,.439,.737,3.2,0.5,0.3,1.6,1.7,ATL,
George Johnson,/players/j/johnsge02.html,1973,1986,Dillard University,false,"Gulledge in Tylertown, Mississippi",,,johnsge02,1983-84,Did Not Play,,,,,,,35,,,,,,,,,,,Did Not Play,
George Johnson,/players/j/johnsge02.html,1973,1986,Dillard University,false,"Gulledge in Tylertown, Mississippi",,,johnsge02,1984-85,NJN,8.3,1.3,.081,0.0,0.4,,36,NBA,65,12.3,.532,.815,2.8,0.3,0.3,1.2,1.6,NJN,
George Johnson,/players/j/johnsge02.html,1973,1986,Dillard University,false,"Gulledge in Tylertown, Mississippi",,,johnsge02,1985-86,SEA,10.7,0.6,.103,2.3,0.3,,37,NBA,41,6.4,.522,.688,1.5,0.3,0.1,0.9,0.9,SEA,70000
