name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",-0.17,4.60,finlemi01,1995-96,PHO,14.0,6.3,.095,1.1,2.5,,NBA,628000,22,82,39.2,.476,.749,4.6,3.5,1.0,0.4,15.0,PHO
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",-1.86,0.81,finlemi01,1996-97,TOT,14.5,3.9,.067,-0.7,0.9,,NBA,723000,23,83,33.6,.444,.808,4.5,2.7,0.8,0.3,15.0,"PHO,DAL"
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",+0.47,6.34,finlemi01,1997-98,DAL,19.3,7.5,.106,2.4,3.7,,NBA,816840,24,82,41.4,.449,.784,5.3,4.9,1.6,0.4,21.5,DAL
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",+0.88,4.41,finlemi01,1998-99,DAL,19.2,5.4,.126,2.6,2.4,,NBA,6000000,25,50,41.0,.444,.823,5.3,4.4,1.3,0.3,20.2,DAL
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",+1.28,8.31,finlemi01,1999-00,DAL,19.2,8.3,.114,2.4,3.8,,NBA,7200000,26,82,42.2,.457,.820,6.3,5.3,1.3,0.4,22.6,DAL
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",+1.70,10.56,finlemi01,2000-01,DAL,18.2,8.5,.119,2.3,3.7,,NBA,8400000,27,82,42.0,.458,.775,5.2,4.4,1.4,0.4,21.5,DAL
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",+0.51,5.87,finlemi01,2001-02,DAL,17.6,6.3,.110,1.0,2.1,,NBA,10625000,28,69,39.9,.463,.837,5.2,3.3,0.9,0.4,20.6,DAL
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",+3.05,12.49,finlemi01,2002-03,DAL,17.6,6.7,.123,1.6,2.4,,NBA,11953125,29,69,38.3,.425,.861,5.8,3.0,1.1,0.3,19.3,DAL
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",+1.18,7.00,finlemi01,2003-04,DAL,17.8,7.6,.131,2.3,3.0,,NBA,13281250,30,72,38.6,.443,.850,4.5,2.9,1.2,0.5,18.6,DAL
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",+0.68,5.72,finlemi01,2004-05,DAL,14.3,5.5,.112,1.0,1.8,,NBA,14609375,31,64,36.8,.427,.831,4.1,2.6,0.8,0.3,15.7,DAL
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",-0.72,2.55,finlemi01,2005-06,SAS,12.7,5.0,.117,-0.4,0.8,,NBA,15937500,32,77,26.5,.412,.852,3.2,1.5,0.5,0.1,10.1,SAS
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",-1.35,1.47,finlemi01,2006-07,SAS,13.7,4.7,.125,-0.4,0.7,,NBA,16141999,33,82,22.2,.412,.918,2.7,1.3,0.4,0.2,9.0,SAS
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",-0.30,3.46,finlemi01,2007-08,SAS,11.4,4.2,.091,-1.0,0.5,,NBA,18593750,34,82,26.9,.414,.800,3.1,1.4,0.4,0.1,10.1,SAS
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",+0.34,4.38,finlemi01,2008-09,SAS,11.4,4.4,.091,-0.5,0.9,,NBA,2500000,35,81,28.8,.437,.823,3.3,1.4,0.5,0.2,9.7,SAS
Michael Finley,/players/f/finlemi01.html,1996,2010,University of Wisconsin,false,"Proviso East in Maywood, Illinois",-2.14,0.10,finlemi01,2009-10,TOT,9.0,1.0,.066,-2.6,-0.1,,NBA,2500000,36,46,15.4,.440,.533,1.5,0.9,0.2,0.1,4.4,"SAS,BOS"
