bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
jameshe01,1990-91,25,Cleveland Cavaliers,NBA,37,13.6,.441,.722,2.1,0.9,0.4,0.1,8.1,14.7,0.6,.053,-3.5,-0.2,,75000,"North Side in Fort Wayne, Indiana"
jameshe01,1991-92,26,Cleveland Cavaliers,NBA,65,13.3,.407,.803,1.7,0.4,0.2,0.2,6.4,10.0,0.3,.015,-7.1,-1.1,,477000,"North Side in Fort Wayne, Indiana"
jameshe01,1992-93,27,Cleveland Cavaliers,NBA,10,8.8,.412,.846,1.1,0.1,0.3,0.0,6.7,17.1,0.2,.084,-7.5,-0.1,,477000,"North Side in Fort Wayne, Indiana"
jameshe01,1992-93,27,Cleveland Cavaliers,NBA,8,9.9,.444,.850,1.3,0.1,0.4,0.0,7.5,17.4,0.1,.088,-6.7,-0.1,,477000,"North Side in Fort Wayne, Indiana"
jameshe01,1992-93,27,Cleveland Cavaliers,NBA,2,4.5,.167,.833,0.5,0.0,0.0,0.0,3.5,14.6,0.0,.046,-14.9,0.0,,477000,"North Side in Fort Wayne, Indiana"
jameshe01,1993-94,28,Los Angeles Clippers,NBA,12,6.3,.381,1.000,1.2,0.1,0.2,0.0,3.4,12.5,0.1,.041,-7.6,-0.1,,150000,"North Side in Fort Wayne, Indiana"
jameshe01,1994-95,29,Did Not Play (other pro league—CBA),,,,,,,,,,,,,,,,,,"North Side in Fort Wayne, Indiana"
jameshe01,1995-96,30,HOU,NBA,7,8.3,.417,1.000,0.9,0.3,0.0,0.0,4.3,9.9,0.1,.058,-5.9,-0.1,,,"North Side in Fort Wayne, Indiana"
jameshe01,1996-97,31,Atlanta Hawks,NBA,53,17.8,.408,.833,1.5,0.4,0.2,0.0,6.7,10.2,2.0,.103,-3.1,-0.3,,181100,"North Side in Fort Wayne, Indiana"
jameshe01,1997-98,32,Cleveland Cavaliers,NBA,28,5.9,.407,.955,0.5,0.2,0.0,0.0,2.9,10.6,0.3,.101,-5.4,-0.1,,1000000,"North Side in Fort Wayne, Indiana"
