bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
ilgauzy01,1997-98,22,Cleveland Cavaliers,NBA,82,29.0,.518,.762,8.8,0.9,0.6,1.6,13.9,19.7,9.4,.189,2.0,2.4,,828000,
ilgauzy01,1998-99,23,CLE,NBA,5,34.2,.509,.600,8.8,0.8,0.8,1.4,15.2,17.5,0.5,.134,-1.3,0.0,,,
ilgauzy01,1999-00,24,Cleveland Cavaliers,NBA,,,,,,,,,,,,,,,,9000000,
ilgauzy01,2000-01,25,Cleveland Cavaliers,NBA,24,25.7,.487,.679,6.7,0.8,0.6,1.5,11.7,16.0,0.7,.056,-2.1,0.0,,10130000,
ilgauzy01,2001-02,26,Cleveland Cavaliers,NBA,62,21.4,.425,.754,5.4,1.1,0.3,1.4,11.1,17.4,2.5,.089,-2.2,-0.1,,11250000,
ilgauzy01,2002-03,27,Cleveland Cavaliers,NBA,81,30.0,.441,.781,7.5,1.6,0.7,1.9,17.2,19.4,5.0,.099,-0.9,0.7,,12375000,
ilgauzy01,2003-04,28,Cleveland Cavaliers,NBA,81,31.3,.483,.746,8.1,1.3,0.5,2.5,15.3,20.2,7.8,.147,1.7,2.4,,13500000,
ilgauzy01,2004-05,29,Cleveland Cavaliers,NBA,78,33.5,.468,.799,8.6,1.3,0.7,2.1,16.9,19.5,8.1,.149,1.0,2.0,,14625000,
ilgauzy01,2005-06,30,Cleveland Cavaliers,NBA,78,29.3,.506,.834,7.6,1.2,0.5,1.7,15.6,21.9,8.7,.184,1.8,2.2,,8740000,
ilgauzy01,2006-07,31,Cleveland Cavaliers,NBA,78,27.3,.485,.807,7.7,1.6,0.6,1.3,11.9,18.0,6.6,.148,2.0,2.1,,9442697,
ilgauzy01,2007-08,32,Cleveland Cavaliers,NBA,73,30.4,.474,.802,9.3,1.4,0.5,1.6,14.1,18.7,6.1,.131,-0.1,1.1,,10142156,
ilgauzy01,2008-09,33,Cleveland Cavaliers,NBA,65,27.2,.472,.799,7.5,1.0,0.4,1.3,12.9,18.0,5.6,.151,-0.9,0.5,,10841615,
ilgauzy01,2009-10,34,Washington Wizards,NBA,64,20.9,.443,.743,5.4,0.8,0.2,0.8,7.4,11.9,2.5,.088,-3.2,-0.4,,11541074,
ilgauzy01,2010-11,35,Miami Heat,NBA,72,15.9,.508,.783,4.0,0.4,0.3,0.8,5.0,12.8,2.9,.122,-1.5,0.1,,1352181,
