name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Doug Collins,/players/c/collido01.html,1974,1981,Illinois State University,false,"Benton in Benton, Illinois",+0.22,4.77,collido01,1976-77,PHI,16.7,6.2,.145,0.9,1.5,,25,NBA,58,35.1,.518,.840,3.4,4.7,1.2,0.3,18.3,PHI
Doug Collins,/players/c/collido01.html,1974,1981,Illinois State University,false,"Benton in Benton, Illinois",+0.67,6.26,collido01,1977-78,PHI,16.9,7.6,.132,1.0,2.1,,26,NBA,79,35.1,.526,.812,2.9,4.1,1.6,0.3,19.7,PHI
Doug Collins,/players/c/collido01.html,1974,1981,Illinois State University,false,"Benton in Benton, Illinois",-0.53,1.85,collido01,1978-79,PHI,16.0,4.2,.125,-0.5,0.6,,27,NBA,47,33.9,.499,.814,2.6,4.1,1.1,0.4,19.5,PHI
Doug Collins,/players/c/collido01.html,1974,1981,Illinois State University,false,"Benton in Benton, Illinois",-1.75,0.30,collido01,1979-80,PHI,13.6,1.9,.094,-2.5,-0.1,,28,NBA,36,26.8,.466,.911,2.6,2.8,0.8,0.2,13.8,PHI
Doug Collins,/players/c/collido01.html,1974,1981,Illinois State University,false,"Benton in Benton, Illinois",-1.20,0.23,collido01,1980-81,PHI,13.1,0.7,.105,-2.2,0.0,,29,NBA,12,27.4,.492,.828,2.4,3.5,0.6,0.3,12.3,PHI
