name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",+2.09,8.11,daviswa03,1977-78,PHO,22.1,10.1,.187,3.3,3.5,All-NBA (2nd),23,NBA,81,32.0,.526,.830,6.0,3.4,1.4,0.2,24.2,PHO,
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",+2.89,10.29,daviswa03,1978-79,PHO,23.0,9.4,.184,4.4,3.9,All-NBA (2nd),24,NBA,79,30.8,.561,.831,4.7,4.3,1.9,0.3,23.6,PHO,
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",+1.97,7.40,daviswa03,1979-80,PHO,21.3,8.3,.173,3.3,3.1,,25,NBA,75,30.8,.563,.819,3.6,4.5,1.5,0.3,21.5,PHO,
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",+1.21,5.71,daviswa03,1980-81,PHO,18.4,7.1,.157,0.9,1.6,,26,NBA,78,28.0,.539,.836,2.6,3.9,1.2,0.2,18.0,PHO,
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",-0.34,1.77,daviswa03,1981-82,PHO,18.3,2.7,.109,-1.2,0.2,,27,NBA,55,21.5,.523,.820,1.9,2.9,0.8,0.1,14.4,PHO,
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",+1.97,7.59,daviswa03,1982-83,PHO,19.1,8.1,.156,1.4,2.2,,28,NBA,80,31.1,.516,.818,2.5,5.0,1.5,0.2,19.0,PHO,
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",+1.35,7.72,daviswa03,1983-84,PHO,18.5,6.2,.118,0.5,1.6,,29,NBA,78,32.6,.512,.863,2.6,5.5,1.4,0.2,20.0,PHO,
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",-1.72,0.21,daviswa03,1984-85,PHO,14.9,0.6,.050,-4.0,-0.3,,30,NBA,23,24.8,.450,.877,1.5,4.3,0.8,0.0,15.0,PHO,670000
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",-0.21,3.13,daviswa03,1985-86,PHO,18.1,4.2,.091,-0.3,1.0,,31,NBA,70,32.0,.485,.843,2.9,5.2,1.4,0.0,21.8,PHO,680000
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",+0.02,4.12,daviswa03,1986-87,PHO,19.3,5.8,.105,0.7,1.8,,32,NBA,79,33.5,.514,.862,3.1,4.6,1.2,0.1,23.6,PHO,
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",-0.14,2.83,daviswa03,1987-88,PHO,17.8,3.8,.094,-0.6,0.7,,33,NBA,68,28.7,.473,.887,2.3,4.1,1.3,0.0,17.9,PHO,750000
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",-1.25,1.38,daviswa03,1988-89,DEN,16.7,3.5,.092,-2.5,-0.2,,34,NBA,81,22.9,.498,.879,1.9,2.3,0.9,0.1,15.6,DEN,600000
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",-0.74,1.78,daviswa03,1989-90,DEN,18.3,3.6,.105,-1.4,0.3,,35,NBA,69,23.7,.481,.912,2.6,2.2,0.9,0.1,17.5,DEN,
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",-2.38,-0.06,daviswa03,1990-91,TOT,15.5,2.0,.064,-2.2,-0.1,,36,NBA,71,20.9,.468,.915,2.5,1.8,1.1,0.0,13.0,"DEN,POR",900000
Walter Davis,/players/d/daviswa03.html,1978,1992,University of North Carolina,false,"South Mecklenburg in Charlotte, North Carolina",-1.53,0.36,daviswa03,1991-92,DEN,16.6,1.5,.095,-3.1,-0.2,,37,NBA,46,16.1,.459,.872,1.5,1.5,0.6,0.0,9.9,DEN,1000000
