bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
millean01,1994-95,23,Los Angeles Lakers,NBA,46,11.5,.530,.618,3.3,0.8,0.4,0.2,4.1,14.7,1.2,.111,-1.0,0.1,,150000,"Benton Harbor in Benton Harbor, Michigan"
millean01,1995-96,24,Los Angeles Lakers,NBA,27,4.6,.429,.600,0.9,0.1,0.1,0.0,1.3,7.8,0.0,.014,-6.2,-0.1,,550000,"Benton Harbor in Benton Harbor, Michigan"
millean01,1996-97,25,ATL,NBA,1,14.0,.000,,7.0,0.0,0.0,0.0,0.0,-4.6,-0.1,-0.195,-26.2,-0.1,,,"Benton Harbor in Benton Harbor, Michigan"
millean01,1997-98,26,Atlanta Hawks,NBA,37,6.2,.558,.538,1.9,0.1,0.4,0.1,2.1,16.4,0.8,.159,-1.4,0.0,,272250,"Benton Harbor in Benton Harbor, Michigan"
millean01,1998-99,27,Houston Rockets,NBA,29,8.6,.467,.636,2.3,0.2,0.2,0.2,2.4,13.1,0.6,.118,-2.9,-0.1,,475000,"Benton Harbor in Benton Harbor, Michigan"
millean01,1999-00,28,Houston Rockets,NBA,35,13.6,.536,.510,4.7,0.5,0.3,0.3,3.7,13.5,1.2,.120,-2.3,0.0,,30000,"Benton Harbor in Benton Harbor, Michigan"
millean01,2000-01,29,Atlanta Hawks,NBA,4,2.8,.500,,0.5,0.0,0.0,0.0,0.5,0.9,0.0,-0.082,-14.1,0.0,,40000,"Benton Harbor in Benton Harbor, Michigan"
millean01,2000-01,29,Atlanta Hawks,NBA,2,3.0,.500,,1.0,0.0,0.0,0.0,1.0,4.7,0.0,-0.150,-21.5,0.0,,40000,"Benton Harbor in Benton Harbor, Michigan"
millean01,2000-01,29,Atlanta Hawks,NBA,1,3.0,,,0.0,0.0,0.0,0.0,0.0,-6.2,0.0,-0.007,-5.5,0.0,,40000,"Benton Harbor in Benton Harbor, Michigan"
millean01,2000-01,29,Atlanta Hawks,NBA,1,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.012,-4.9,0.0,,40000,"Benton Harbor in Benton Harbor, Michigan"
millean01,2001-02,30,Did Not Play,,,,,,,,,,,,,,,,,,"Benton Harbor in Benton Harbor, Michigan"
millean01,2002-03,31,Did Not Play (other pro league—CBA),,,,,,,,,,,,,,,,,,"Benton Harbor in Benton Harbor, Michigan"
millean01,2003-04,32,Did Not Play (other pro league—CBA),,,,,,,,,,,,,,,,,,"Benton Harbor in Benton Harbor, Michigan"
millean01,2004-05,33,Atlanta Hawks,NBA,2,4.5,.667,,0.5,0.5,0.5,0.0,2.0,16.9,0.0,.091,-0.8,0.0,,34118,"Benton Harbor in Benton Harbor, Michigan"
