bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
jordami01,1984-85,21,Chicago Bulls,NBA,82,38.3,.515,.845,6.5,5.9,2.4,0.8,28.2,25.8,14.0,.213,8.2,8.1,All-NBA (2nd),550000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1985-86,22,Chicago Bulls,NBA,18,25.1,.457,.840,3.6,2.9,2.1,1.2,22.7,27.5,1.5,.160,4.7,0.8,,630000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1986-87,23,CHI,NBA,82,40.0,.482,.857,5.2,4.6,2.9,1.5,37.1,29.8,16.9,.247,8.6,8.8,All-NBA (1st),,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1987-88,24,Chicago Bulls,NBA,82,40.4,.535,.841,5.5,5.9,3.2,1.6,35.0,31.7,21.2,.308,12.2,11.8,All-NBA (1st),845000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1988-89,25,Chicago Bulls,NBA,81,40.2,.538,.850,8.0,8.0,2.9,0.8,32.5,31.1,19.8,.292,12.6,12.0,All-NBA (1st),2000000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1989-90,26,Chicago Bulls,NBA,82,39.0,.526,.848,6.9,6.3,2.8,0.7,33.6,31.2,19.0,.285,10.6,10.1,All-NBA (1st),2500000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1990-91,27,Chicago Bulls,NBA,82,37.0,.539,.851,6.0,5.5,2.7,1.0,31.5,31.6,20.3,.321,10.8,9.8,All-NBA (1st),2500000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1991-92,28,Chicago Bulls,NBA,80,38.8,.519,.832,6.4,6.1,2.3,0.9,30.1,27.7,17.7,.274,8.6,8.3,All-NBA (1st),3250000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1992-93,29,Chicago Bulls,NBA,78,39.3,.495,.837,6.7,5.5,2.8,0.8,32.6,29.7,17.2,.270,9.5,8.9,All-NBA (1st),4000000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1993-94,30,Chicago Bulls,NBA,,,,,,,,,,,,,,,,4000000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1994-95,31,Chicago Bulls,NBA,17,39.3,.411,.801,6.9,5.3,1.8,0.8,26.9,22.1,2.3,.167,2.7,0.8,,3850000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1995-96,32,Chicago Bulls,NBA,82,37.7,.495,.834,6.6,4.3,2.2,0.5,30.4,29.4,20.4,.317,8.6,8.3,All-NBA (1st),3850000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1996-97,33,Chicago Bulls,NBA,82,37.9,.486,.833,5.9,4.3,1.7,0.5,29.6,27.8,18.3,.283,6.7,6.8,All-NBA (1st),30140000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1997-98,34,Chicago Bulls,NBA,82,38.8,.465,.784,5.8,3.5,1.7,0.5,28.7,25.2,15.8,.238,4.6,5.3,All-NBA (1st),33140000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1998-99,35,Did Not Play (retired),,,,,,,,,,,,,,,,,,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,1999-00,36,Did Not Play (retired),,,,,,,,,,,,,,,,,,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,2000-01,37,Did Not Play (retired),,,,,,,,,,,,,,,,,,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,2001-02,38,Washington Wizards,NBA,60,34.9,.416,.790,5.7,5.2,1.4,0.4,22.9,20.7,3.3,.075,2.4,2.4,,1000000,"Emsley A. Laney in Wilmington, North Carolina"
jordami01,2002-03,39,Washington Wizards,NBA,82,37.0,.445,.821,6.1,3.8,1.5,0.5,20.0,19.3,6.2,.099,1.0,2.3,,1030000,"Emsley A. Laney in Wilmington, North Carolina"
