bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
caffeja01,1995-96,22,Chicago Bulls,NBA,57,9.6,.438,.588,1.9,0.4,0.2,0.1,3.2,7.9,0.4,.038,-5.0,-0.4,,627000,"Davidson in Mobile, Alabama"
caffeja01,1996-97,23,Chicago Bulls,NBA,75,18.7,.532,.659,4.0,1.2,0.3,0.1,7.3,14.3,3.9,.134,-0.9,0.4,,700000,"Davidson in Mobile, Alabama"
caffeja01,1997-98,24,Chicago Bulls,NBA,80,17.8,.485,.655,4.3,0.8,0.3,0.3,7.3,13.9,2.7,.093,-2.1,0.0,,850920,"Davidson in Mobile, Alabama"
caffeja01,1997-98,24,Chicago Bulls,NBA,51,13.9,.503,.660,3.4,0.7,0.3,0.3,5.3,14.4,2.0,.138,-1.1,0.2,,850920,"Davidson in Mobile, Alabama"
caffeja01,1997-98,24,Chicago Bulls,NBA,29,24.6,.472,.649,5.9,1.1,0.4,0.1,10.9,13.4,0.7,.047,-3.2,-0.2,,850920,"Davidson in Mobile, Alabama"
caffeja01,1998-99,25,Golden State Warriors,NBA,35,25.0,.444,.633,5.9,0.5,0.7,0.3,8.8,10.2,0.5,.028,-4.3,-0.5,,3675000,"Davidson in Mobile, Alabama"
caffeja01,1999-00,26,Golden State Warriors,NBA,71,30.4,.479,.597,6.8,1.7,0.9,0.3,12.0,12.4,1.6,.035,-2.6,-0.3,,3937500,"Davidson in Mobile, Alabama"
caffeja01,2000-01,27,Milwaukee Bucks,NBA,70,20.9,.488,.673,5.0,0.8,0.5,0.4,7.1,13.7,3.5,.114,-1.8,0.1,,4380000,"Davidson in Mobile, Alabama"
caffeja01,2001-02,28,Milwaukee Bucks,NBA,23,12.3,.500,.628,2.2,0.5,0.2,0.2,4.3,11.2,0.3,.056,-4.8,-0.2,,4812500,"Davidson in Mobile, Alabama"
caffeja01,2002-03,29,Milwaukee Bucks,NBA,51,17.5,.456,.651,3.5,0.7,0.4,0.3,5.8,10.5,0.6,.031,-4.8,-0.6,,5250000,"Davidson in Mobile, Alabama"
