bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
currymi01,1993-94,25,Philadelphia 76ers,NBA,10,4.3,.214,.750,0.1,0.1,0.1,0.0,0.9,-3.9,-0.2,-0.217,-15.5,-0.1,,150000,"Glenn Hills in Augusta, Georgia"
currymi01,1994-95,26,Did Not Play (other pro league—Spain),,,,,,,,,,,,,,,,,,"Glenn Hills in Augusta, Georgia"
currymi01,1995-96,27,"WSB,DET",NBA,46,17.0,.453,.726,1.8,0.6,0.5,0.0,4.6,9.4,1.6,.100,-1.2,0.2,,,"Glenn Hills in Augusta, Georgia"
currymi01,1996-97,28,Detroit Pistons,NBA,81,15.0,.448,.898,1.5,0.5,0.4,0.1,3.9,10.4,3.2,.126,-1.1,0.3,,400000,"Glenn Hills in Augusta, Georgia"
currymi01,1997-98,29,Milwaukee Bucks,NBA,82,24.1,.469,.835,1.2,1.7,0.7,0.2,6.6,9.1,2.9,.071,-2.9,-0.5,,500000,"Glenn Hills in Augusta, Georgia"
currymi01,1998-99,30,Milwaukee Bucks,NBA,50,22.9,.437,.797,2.2,1.6,0.8,0.1,4.9,8.7,1.7,.070,-0.9,0.3,,550000,"Glenn Hills in Augusta, Georgia"
currymi01,1999-00,31,Detroit Pistons,NBA,82,19.6,.480,.839,1.3,1.1,0.4,0.1,6.2,8.6,2.0,.060,-4.0,-0.8,,2000000,"Glenn Hills in Augusta, Georgia"
currymi01,2000-01,32,Detroit Pistons,NBA,68,21.8,.455,.849,1.8,1.9,0.4,0.0,5.2,7.5,1.7,.055,-3.6,-0.6,,2200000,"Glenn Hills in Augusta, Georgia"
currymi01,2001-02,33,Detroit Pistons,NBA,82,23.3,.453,.791,2.0,1.5,0.6,0.1,4.0,6.2,2.3,.057,-2.8,-0.4,,2400000,"Glenn Hills in Augusta, Georgia"
currymi01,2002-03,34,Detroit Pistons,NBA,78,19.9,.402,.800,1.6,1.3,0.6,0.1,3.0,5.7,2.0,.060,-2.3,-0.1,,2600000,"Glenn Hills in Augusta, Georgia"
currymi01,2003-04,35,Toronto Raptors,NBA,70,17.6,.388,.845,1.2,0.8,0.3,0.1,2.9,3.6,0.3,.013,-5.6,-1.1,,2800000,"Glenn Hills in Augusta, Georgia"
currymi01,2004-05,36,Indiana Pacers,NBA,18,13.8,.448,.500,1.5,0.8,0.3,0.2,1.7,5.1,0.3,.057,-2.5,0.0,,845122,"Glenn Hills in Augusta, Georgia"
