name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Victor Alexander,/players/a/alexavi01.html,1992,2002,Iowa State University,false,"Denby in Detroit, Michigan",-0.96,1.25,alexavi01,1991-92,GSW,13.9,2.5,.090,-2.9,-0.3,,NBA,750000,22,80,16.9,.529,.691,4.2,0.4,0.6,0.8,7.4,GSW
Victor Alexander,/players/a/alexavi01.html,1992,2002,Iowa State University,false,"Denby in Detroit, Michigan",-0.93,1.62,alexavi01,1992-93,GSW,14.3,3.0,.083,-1.8,0.1,,NBA,942000,23,72,24.3,.516,.685,5.8,1.3,0.5,0.7,11.2,GSW
Victor Alexander,/players/a/alexavi01.html,1992,2002,Iowa State University,false,"Denby in Detroit, Michigan",-1.77,0.45,alexavi01,1993-94,GSW,14.0,2.3,.083,-2.8,-0.3,,NBA,1160000,24,69,19.1,.530,.527,4.5,1.0,0.4,0.5,8.7,GSW
Victor Alexander,/players/a/alexavi01.html,1992,2002,Iowa State University,false,"Denby in Detroit, Michigan",-2.38,-0.05,alexavi01,1994-95,GSW,12.8,1.1,.044,-2.7,-0.2,,NBA,1377500,25,50,24.7,.515,.600,5.8,1.2,0.6,0.6,10.0,GSW
Victor Alexander,/players/a/alexavi01.html,1992,2002,Iowa State University,false,"Denby in Detroit, Michigan",,,alexavi01,1995-96,Did Not Play,,,,,,,NBA,1595000,26,,,,,,,,,,Did Not Play
Victor Alexander,/players/a/alexavi01.html,1992,2002,Iowa State University,false,"Denby in Detroit, Michigan",,,alexavi01,1996-97,Did Not Play (other pro league—Greece),,,,,,,,,27,,,,,,,,,,Did Not Play (other pro league—Greece)
Victor Alexander,/players/a/alexavi01.html,1992,2002,Iowa State University,false,"Denby in Detroit, Michigan",,,alexavi01,1997-98,Did Not Play (other pro league—Greece),,,,,,,,,28,,,,,,,,,,Did Not Play (other pro league—Greece)
Victor Alexander,/players/a/alexavi01.html,1992,2002,Iowa State University,false,"Denby in Detroit, Michigan",,,alexavi01,1998-99,Did Not Play (other pro league—Israel),,,,,,,,,29,,,,,,,,,,Did Not Play (other pro league—Israel)
Victor Alexander,/players/a/alexavi01.html,1992,2002,Iowa State University,false,"Denby in Detroit, Michigan",,,alexavi01,1999-00,Did Not Play (other pro league—Greece),,,,,,,,,30,,,,,,,,,,Did Not Play (other pro league—Greece)
Victor Alexander,/players/a/alexavi01.html,1992,2002,Iowa State University,false,"Denby in Detroit, Michigan",,,alexavi01,2000-01,Did Not Play (other pro league—Spain),,,,,,,,,31,,,,,,,,,,Did Not Play (other pro league—Spain)
Victor Alexander,/players/a/alexavi01.html,1992,2002,Iowa State University,false,"Denby in Detroit, Michigan",-0.15,0.14,alexavi01,2001-02,DET,9.2,-0.1,-0.073,-11.4,-0.2,,NBA,653350,32,15,6.5,.353,.500,1.9,0.4,0.0,0.1,2.7,DET
