name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Ozell Jones,/players/j/jonesoz01.html,1985,1986,"Wichita State University, California State University, Fullerton",false,"Long Beach Polytechnic in Long Beach, California",-0.58,1.10,jonesoz01,1984-85,SAS,11.4,1.3,.073,0.0,0.4,,24,NBA,67,13.3,.589,.398,3.6,0.8,0.4,0.9,3.7,SAS
Ozell Jones,/players/j/jonesoz01.html,1985,1986,"Wichita State University, California State University, Fullerton",false,"Long Beach Polytechnic in Long Beach, California",-0.30,0.02,jonesoz01,1985-86,LAC,-7.1,-0.1,-0.249,-10.6,0.0,,25,NBA,3,6.0,.000,,0.7,0.0,0.7,0.3,0.0,LAC
