bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
johnsal02,2018-19,22,IND,NBA,2,4.0,.500,,2.0,0.0,0.0,0.0,1.0,7.6,0.0,.127,-13.8,0.0,,"St. John Neumann HS in Williamsport, Pennsylvania"
