name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Garrett Temple,/players/t/templga01.html,2010,2019,Louisiana State University,true,"Louisiana State University Laboratory School in Baton Rouge, Louisiana",-1.03,0.29,templga01,2009-10,TOT,10.5,0.4,.057,-2.9,-0.1,,23,NBA,27,12.4,.436,.700,1.1,0.8,0.5,0.2,5.0,"HOU,SAC,SAS",
Garrett Temple,/players/t/templga01.html,2010,2019,Louisiana State University,true,"Louisiana State University Laboratory School in Baton Rouge, Louisiana",-1.03,0.20,templga01,2010-11,TOT,4.7,-0.4,-0.085,-5.8,-0.2,,24,NBA,24,9.6,.294,.412,1.0,1.3,0.5,0.3,2.4,"SAS,MIL,CHA",98637
Garrett Temple,/players/t/templga01.html,2010,2019,Louisiana State University,true,"Louisiana State University Laboratory School in Baton Rouge, Louisiana",,,templga01,2011-12,Did Not Play (other pro league—Italy),,,,,,,25,,,,,,,,,,,Did Not Play (other pro league—Italy),
Garrett Temple,/players/t/templga01.html,2010,2019,Louisiana State University,true,"Louisiana State University Laboratory School in Baton Rouge, Louisiana",-0.26,1.57,templga01,2012-13,WAS,8.8,1.2,.049,-1.2,0.2,,26,NBA,51,22.7,.407,.703,2.4,2.3,1.0,0.3,5.1,WAS,572943
Garrett Temple,/players/t/templga01.html,2010,2019,Louisiana State University,true,"Louisiana State University Laboratory School in Baton Rouge, Louisiana",-2.95,-0.32,templga01,2013-14,WAS,7.8,0.3,.025,-3.7,-0.3,,27,NBA,75,8.5,.362,.698,0.9,1.0,0.5,0.1,1.8,WAS,916099
Garrett Temple,/players/t/templga01.html,2010,2019,Louisiana State University,true,"Louisiana State University Laboratory School in Baton Rouge, Louisiana",-0.98,0.63,templga01,2014-15,WAS,10.9,1.5,.100,0.8,0.5,,28,NBA,52,14.1,.400,.729,1.7,1.1,0.8,0.2,3.9,WAS,981084
Garrett Temple,/players/t/templga01.html,2010,2019,Louisiana State University,true,"Louisiana State University Laboratory School in Baton Rouge, Louisiana",-0.53,2.28,templga01,2015-16,WAS,9.3,2.7,.066,-1.0,0.5,,29,NBA,80,24.4,.398,.728,2.7,1.8,0.9,0.2,7.3,WAS,1100602
Garrett Temple,/players/t/templga01.html,2010,2019,Louisiana State University,true,"Louisiana State University Laboratory School in Baton Rouge, Louisiana",-1.29,1.19,templga01,2016-17,SAC,11.2,2.2,.061,0.3,1.0,,30,NBA,65,26.6,.424,.784,2.8,2.6,1.3,0.4,7.8,SAC,8000000
Garrett Temple,/players/t/templga01.html,2010,2019,Louisiana State University,true,"Louisiana State University Laboratory School in Baton Rouge, Louisiana",-2.09,0.20,templga01,2017-18,SAC,10.2,1.2,.035,-1.8,0.1,,31,NBA,65,24.8,.418,.769,2.3,1.9,0.9,0.4,8.4,SAC,8000000
Garrett Temple,/players/t/templga01.html,2010,2019,Louisiana State University,true,"Louisiana State University Laboratory School in Baton Rouge, Louisiana",,,templga01,2018-19,TOT,8.5,2.2,.052,-1.2,0.4,,32,NBA,75,27.2,.422,.748,2.9,1.4,1.0,0.4,7.8,"MEM,LAC",8000000
