bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
washiwi01,1977-78,22,"PHI,NJN",NBA,38,14.8,.485,.547,4.1,0.3,0.5,1.0,6.0,11.4,0.3,.026,-4.4,-0.3,,"Booker T. Washington in Norfolk, Virginia"
washiwi01,1978-79,23,NJN,NBA,62,18.4,.502,.635,4.7,0.8,0.5,1.1,8.1,12.9,1.8,.077,-2.5,-0.1,,"Booker T. Washington in Norfolk, Virginia"
