bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
phelpde01,1994-95,22,SAC,NBA,3,1.7,.000,.000,0.0,0.3,0.0,0.0,0.0,-17.3,0.0,-0.339,-24.3,0.0,,"Christ the King in Middle Village, New York"
