bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
russebr01,1993-94,23,Utah Jazz,NBA,67,16.7,.484,.614,2.7,0.8,1.0,0.3,5.0,11.1,2.1,.089,0.7,0.8,,150000,"San Bernardino in San Bernardino, California"
russebr01,1994-95,24,Utah Jazz,NBA,63,13.7,.437,.667,2.2,0.5,0.8,0.2,4.5,11.0,1.4,.079,-0.4,0.3,,265000,"San Bernardino in San Bernardino, California"
russebr01,1995-96,25,Utah Jazz,NBA,59,9.8,.394,.716,1.5,0.5,0.5,0.1,2.9,10.0,0.8,.064,-1.0,0.1,,300000,"San Bernardino in San Bernardino, California"
russebr01,1996-97,26,Utah Jazz,NBA,81,31.2,.479,.701,4.1,1.5,1.6,0.3,10.8,13.7,7.4,.140,3.9,3.8,,385000,"San Bernardino in San Bernardino, California"
russebr01,1997-98,27,Utah Jazz,NBA,82,27.1,.430,.766,4.0,1.2,1.1,0.4,9.0,12.9,6.0,.130,2.1,2.3,,2857144,"San Bernardino in San Bernardino, California"
russebr01,1998-99,28,Utah Jazz,NBA,50,35.4,.464,.795,5.3,1.5,1.5,0.3,12.4,14.1,5.6,.151,3.2,2.3,,3428000,"San Bernardino in San Bernardino, California"
russebr01,1999-00,29,Utah Jazz,NBA,82,35.4,.446,.750,5.2,1.9,1.6,0.3,14.1,15.1,8.8,.146,3.3,3.9,,4000000,"San Bernardino in San Bernardino, California"
russebr01,2000-01,30,Utah Jazz,NBA,78,31.7,.440,.779,4.2,2.1,1.2,0.3,12.0,14.1,6.8,.133,2.8,3.0,,4570000,"San Bernardino in San Bernardino, California"
russebr01,2001-02,31,Utah Jazz,NBA,66,30.3,.380,.821,4.5,2.1,1.0,0.3,9.6,9.8,2.3,.055,-0.9,0.5,,5142857,"San Bernardino in San Bernardino, California"
russebr01,2002-03,32,Washington Wizards,NBA,70,19.8,.353,.768,3.0,1.0,1.0,0.1,4.5,9.1,1.5,.052,-1.2,0.3,,1400000,"San Bernardino in San Bernardino, California"
russebr01,2003-04,33,Los Angeles Lakers,NBA,72,13.1,.402,.769,2.0,1.0,0.4,0.2,4.0,11.6,2.2,.111,-0.4,0.4,,1070000,"San Bernardino in San Bernardino, California"
russebr01,2004-05,34,Denver Nuggets,NBA,70,14.7,.377,.792,2.5,1.0,0.6,0.2,4.4,11.8,2.6,.121,0.8,0.7,,1100000,"San Bernardino in San Bernardino, California"
russebr01,2005-06,35,Denver Nuggets,NBA,1,3.0,,,1.0,1.0,0.0,0.0,0.0,16.4,0.0,.194,-3.9,0.0,,1138500,"San Bernardino in San Bernardino, California"
