bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
daniema01,2003-04,23,Dallas Mavericks,NBA,56,18.6,.494,.769,2.6,2.1,0.9,0.2,8.5,20.1,3.2,.146,1.8,1.0,,366931,"Mount Zion Christian Academy in Durham, North Carolina"
daniema01,2004-05,24,Dallas Mavericks,NBA,60,23.5,.437,.737,3.6,2.1,1.4,0.2,9.1,14.6,2.5,.086,0.9,1.0,,4903000,"Mount Zion Christian Academy in Durham, North Carolina"
daniema01,2005-06,25,Dallas Mavericks,NBA,62,28.5,.480,.754,3.6,2.8,1.1,0.2,10.2,14.9,4.2,.114,1.4,1.5,,5393300,"Mount Zion Christian Academy in Durham, North Carolina"
daniema01,2006-07,26,Indiana Pacers,NBA,45,17.8,.459,.700,1.8,1.3,0.6,0.2,7.1,11.6,0.6,.036,-3.7,-0.4,,5883600,"Mount Zion Christian Academy in Durham, North Carolina"
daniema01,2007-08,27,Indiana Pacers,NBA,74,20.9,.430,.698,2.9,1.9,1.1,0.2,8.2,11.6,0.9,.028,-2.5,-0.2,,6373900,"Mount Zion Christian Academy in Durham, North Carolina"
daniema01,2008-09,28,Indiana Pacers,NBA,54,31.5,.451,.721,4.6,2.1,1.1,0.5,13.6,12.8,1.3,.037,-1.9,0.0,,6864200,"Mount Zion Christian Academy in Durham, North Carolina"
daniema01,2009-10,29,Boston Celtics,NBA,51,18.4,.498,.607,1.9,1.3,0.5,0.1,5.6,9.6,1.3,.064,-2.5,-0.1,,1990000,"Mount Zion Christian Academy in Durham, North Carolina"
daniema01,2010-11,30,Sacramento Kings,NBA,49,19.1,.491,.684,2.3,1.3,0.8,0.4,5.5,11.7,2.0,.103,0.3,0.6,,2470000,"Mount Zion Christian Academy in Durham, North Carolina"
daniema01,2011-12,31,Boston Celtics,NBA,38,12.7,.364,.739,1.7,1.2,0.6,0.2,3.2,8.1,0.1,.008,-3.6,-0.2,,1223166,"Mount Zion Christian Academy in Durham, North Carolina"
daniema01,2012-13,32,Milwaukee Bucks,NBA,59,18.4,.376,.741,2.5,1.1,0.9,0.2,5.5,9.2,0.5,.023,-3.3,-0.4,,1229255,"Mount Zion Christian Academy in Durham, North Carolina"
