name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Zeljko Rebraca,/players/r/rebraze01.html,2002,2006,,false,,-0.29,1.67,rebraze01,2001-02,DET,16.2,3.3,.134,-2.2,0.0,,NBA,3500000,29,74,15.9,.505,.771,3.9,0.5,0.4,1.0,6.9,DET
Zeljko Rebraca,/players/r/rebraze01.html,2002,2006,,false,,-0.75,0.52,rebraze01,2002-03,DET,14.0,1.3,.133,-3.1,-0.1,,NBA,3850000,30,30,16.3,.552,.792,3.1,0.3,0.2,0.6,6.6,DET
Zeljko Rebraca,/players/r/rebraze01.html,2002,2006,,false,,-2.75,-0.09,rebraze01,2003-04,TOT,10.5,0.5,.097,-4.1,-0.1,,NBA,4200000,31,24,11.4,.442,.767,2.4,0.3,0.2,0.5,3.8,"DET,ATL"
Zeljko Rebraca,/players/r/rebraze01.html,2002,2006,,false,,-1.44,0.51,rebraze01,2004-05,LAC,14.0,2.4,.122,-1.6,0.1,,NBA,2500000,32,58,16.0,.568,.859,3.2,0.4,0.2,0.7,5.8,LAC
Zeljko Rebraca,/players/r/rebraze01.html,2002,2006,,false,,-3.36,-0.36,rebraze01,2005-06,LAC,10.7,0.7,.086,-3.4,-0.1,,NBA,3000000,33,29,14.2,.542,.756,2.2,0.3,0.2,0.7,4.7,LAC
