bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
willish01,1998-99,23,ATL,NBA,2,2.0,.000,.750,0.0,0.5,0.0,0.0,1.5,33.8,0.0,.446,-5.1,0.0,,"Fork Union Military Academy in Fork Union, Virginia",
willish01,1999-00,24,Seattle SuperSonics,NBA,43,12.0,.373,.647,1.2,1.8,0.4,0.0,5.2,12.2,0.2,.020,-4.7,-0.4,,"Fork Union Military Academy in Fork Union, Virginia",500000
willish01,2000-01,25,Seattle SuperSonics,NBA,69,17.9,.438,.875,1.9,2.8,0.4,0.1,6.8,15.4,2.9,.112,-1.1,0.3,,"Fork Union Military Academy in Fork Union, Virginia",550000
willish01,2001-02,26,Seattle SuperSonics,NBA,50,12.1,.420,.795,1.3,1.7,0.4,0.0,4.4,14.3,1.2,.095,-1.9,0.0,,"Fork Union Military Academy in Fork Union, Virginia",1750000
willish01,2002-03,27,Boston Celtics,NBA,78,24.1,.394,.765,2.2,3.4,1.0,0.1,8.0,12.4,3.1,.078,-2.1,0.0,,"Fork Union Military Academy in Fork Union, Virginia",2000000
willish01,2002-03,27,Boston Celtics,NBA,51,22.9,.396,.842,2.2,2.5,1.2,0.1,7.3,12.3,2.1,.086,-1.6,0.1,,"Fork Union Military Academy in Fork Union, Virginia",2000000
willish01,2002-03,27,Boston Celtics,NBA,27,26.4,.390,.667,2.3,5.1,0.6,0.1,9.4,12.5,1.0,.064,-2.9,-0.2,,"Fork Union Military Academy in Fork Union, Virginia",2000000
willish01,2003-04,28,Orlando Magic,NBA,53,14.4,.375,.879,1.1,2.2,0.7,0.0,4.8,13.1,1.0,.060,-3.5,-0.3,,"Fork Union Military Academy in Fork Union, Virginia",751179
willish01,2003-04,28,Orlando Magic,NBA,37,14.2,.391,.889,1.2,1.7,0.6,0.0,4.9,14.0,0.9,.078,-2.5,-0.1,,"Fork Union Military Academy in Fork Union, Virginia",751179
willish01,2003-04,28,Orlando Magic,NBA,16,14.9,.346,.846,1.1,3.3,0.9,0.1,4.5,11.1,0.1,.020,-5.7,-0.2,,"Fork Union Military Academy in Fork Union, Virginia",751179
willish01,2004-05,29,Did Not Play (other pro league—Russia),,,,,,,,,,,,,,,,,"Fork Union Military Academy in Fork Union, Virginia",
willish01,2005-06,30,Did Not Play (other pro league—Spain),,,,,,,,,,,,,,,,,"Fork Union Military Academy in Fork Union, Virginia",
willish01,2006-07,31,Los Angeles Lakers,NBA,30,11.5,.407,.667,1.3,1.0,0.4,0.0,3.1,10.8,0.5,.067,-2.3,0.0,,"Fork Union Military Academy in Fork Union, Virginia",1750000
