name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Troy Daniels,/players/d/danietr01.html,2014,2019,Virginia Commonwealth University,true,"William Fleming in Roanoke, Virginia",-0.43,0.18,danietr01,2013-14,HOU,16.0,0.2,.150,-1.2,0.0,,22,NBA,5,15.0,.484,,0.8,1.0,0.0,0.0,8.4,HOU,
Troy Daniels,/players/d/danietr01.html,2014,2019,Virginia Commonwealth University,true,"William Fleming in Roanoke, Virginia",-3.08,-0.24,danietr01,2014-15,TOT,9.6,0.2,.022,-4.9,-0.3,,23,NBA,47,8.4,.370,.846,0.7,0.5,0.1,0.0,3.7,"HOU,MIN,CHO",816482
Troy Daniels,/players/d/danietr01.html,2014,2019,Virginia Commonwealth University,true,"William Fleming in Roanoke, Virginia",-1.69,0.18,danietr01,2015-16,CHO,14.9,1.1,.110,-1.1,0.1,,24,NBA,43,11.1,.476,.556,1.3,0.5,0.3,0.1,5.6,CHO,947276
Troy Daniels,/players/d/danietr01.html,2014,2019,Virginia Commonwealth University,true,"William Fleming in Roanoke, Virginia",-1.73,0.48,danietr01,2016-17,MEM,10.4,1.3,.051,-3.1,-0.3,,25,NBA,67,17.7,.374,.796,1.5,0.7,0.3,0.1,8.2,MEM,3332940
Troy Daniels,/players/d/danietr01.html,2014,2019,Virginia Commonwealth University,true,"William Fleming in Roanoke, Virginia",-3.83,-1.55,danietr01,2017-18,PHO,9.8,1.4,.042,-2.9,-0.4,,26,NBA,79,20.5,.403,.875,1.6,0.6,0.3,0.1,8.9,PHO,3408520
Troy Daniels,/players/d/danietr01.html,2014,2019,Virginia Commonwealth University,true,"William Fleming in Roanoke, Virginia",,,danietr01,2018-19,PHO,9.8,0.3,.020,-4.4,-0.5,,27,NBA,51,14.9,.411,.783,1.4,0.5,0.5,0.1,6.2,PHO,3258539
