bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
broekry01,2018-19,28,DAL,NBA,4,3.8,.250,,0.5,0.0,0.0,0.0,1.5,1.5,0.0,-0.127,-16.5,-0.1,,"The Peninsula School in Melbourne, Australia"
