name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Scott Wedman,/players/w/wedmasc01.html,1975,1987,University of Colorado,false,"Mullen in Denver, Colorado",-0.83,2.57,wedmasc01,1976-77,KCK,14.6,6.0,.104,0.3,1.6,,24,NBA,81,33.9,.460,.855,6.2,2.8,1.2,0.3,15.4,KCK,
Scott Wedman,/players/w/wedmasc01.html,1975,1987,University of Colorado,false,"Mullen in Denver, Colorado",+0.04,4.64,wedmasc01,1977-78,KCK,15.9,7.8,.127,1.6,2.7,,25,NBA,81,36.6,.509,.870,5.7,2.5,1.2,0.3,17.7,KCK,
Scott Wedman,/players/w/wedmasc01.html,1975,1987,University of Colorado,false,"Mullen in Denver, Colorado",+1.04,6.05,wedmasc01,1978-79,KCK,16.9,8.6,.165,2.3,2.7,,26,NBA,73,34.2,.534,.797,5.3,2.0,1.0,0.4,18.3,KCK,
Scott Wedman,/players/w/wedmasc01.html,1975,1987,University of Colorado,false,"Mullen in Denver, Colorado",+1.03,5.59,wedmasc01,1979-80,KCK,16.9,7.1,.145,2.0,2.4,,27,NBA,68,34.5,.512,.801,5.7,2.1,1.2,0.7,19.0,KCK,
Scott Wedman,/players/w/wedmasc01.html,1975,1987,University of Colorado,false,"Mullen in Denver, Colorado",-0.43,4.42,wedmasc01,1980-81,KCK,14.8,4.7,.077,-0.2,1.3,,28,NBA,81,35.8,.477,.686,5.3,2.8,1.2,0.6,19.0,KCK,
Scott Wedman,/players/w/wedmasc01.html,1975,1987,University of Colorado,false,"Mullen in Denver, Colorado",-2.21,0.09,wedmasc01,1981-82,CLE,12.5,1.6,.048,0.4,1.0,,29,NBA,54,30.3,.441,.733,5.6,2.5,1.4,0.3,10.9,CLE,
Scott Wedman,/players/w/wedmasc01.html,1975,1987,University of Colorado,false,"Mullen in Denver, Colorado",-2.50,-0.37,wedmasc01,1982-83,TOT,12.7,2.2,.058,-1.6,0.2,,30,NBA,75,23.9,.475,.794,3.8,1.6,0.6,0.2,11.2,"CLE,BOS",
Scott Wedman,/players/w/wedmasc01.html,1975,1987,University of Colorado,false,"Mullen in Denver, Colorado",-2.43,-0.12,wedmasc01,1983-84,BOS,9.9,1.2,.065,-3.2,-0.3,,31,NBA,68,13.5,.444,.829,2.0,1.0,0.4,0.1,4.8,BOS,
Scott Wedman,/players/w/wedmasc01.html,1975,1987,University of Colorado,false,"Mullen in Denver, Colorado",-1.55,0.75,wedmasc01,1984-85,BOS,12.7,2.2,.093,-2.5,-0.1,,32,NBA,78,14.4,.478,.764,2.0,1.2,0.3,0.1,6.4,BOS,400000
Scott Wedman,/players/w/wedmasc01.html,1975,1987,University of Colorado,false,"Mullen in Denver, Colorado",-1.64,0.65,wedmasc01,1985-86,BOS,12.5,2.7,.093,-2.2,-0.1,,33,NBA,79,17.7,.473,.662,2.4,1.1,0.5,0.3,8.0,BOS,400000
Scott Wedman,/players/w/wedmasc01.html,1975,1987,University of Colorado,false,"Mullen in Denver, Colorado",-0.79,0.08,wedmasc01,1986-87,BOS,5.7,-0.1,-0.032,-6.7,-0.1,,34,NBA,6,13.0,.333,.500,1.5,1.0,0.3,0.3,3.3,BOS,
