bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
colesbi01,1990-91,22,Miami Heat,NBA,82,16.5,.412,.747,1.9,2.8,0.8,0.1,4.9,10.4,1.1,.038,-3.0,-0.3,,290000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,1991-92,23,Miami Heat,NBA,81,24.4,.455,.824,2.3,4.5,0.9,0.2,10.1,14.3,3.0,.073,-2.0,0.0,,212000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,1992-93,24,Miami Heat,NBA,81,27.6,.464,.805,2.0,4.6,1.0,0.1,10.6,14.7,5.7,.122,-0.1,1.1,,650000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,1993-94,25,Miami Heat,NBA,76,22.7,.449,.779,2.1,3.5,1.0,0.2,7.7,13.0,3.2,.089,-1.1,0.4,,802000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,1994-95,26,Miami Heat,NBA,68,32.5,.430,.810,2.8,6.1,1.5,0.2,10.0,12.5,2.8,.060,-1.5,0.3,,902000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,1995-96,27,Miami Heat,NBA,81,32.3,.409,.796,3.2,5.2,1.2,0.2,11.0,12.4,5.0,.091,0.0,1.3,,1002000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,1995-96,27,Miami Heat,NBA,52,36.2,.413,.803,3.9,5.7,1.2,0.2,12.8,13.0,4.3,.109,1.0,1.4,,1002000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,1995-96,27,Miami Heat,NBA,29,25.3,.399,.763,2.0,4.3,1.1,0.2,7.9,10.9,0.7,.047,-2.5,-0.1,,1002000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,1996-97,28,Golden State Warriors,NBA,51,23.2,.389,.755,2.3,2.9,0.7,0.1,6.1,9.5,0.5,.019,-3.2,-0.4,,1400000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,1997-98,29,Golden State Warriors,NBA,53,27.8,.379,.886,2.3,4.7,1.0,0.2,8.0,10.4,0.9,.029,-3.8,-0.7,,1700000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,1998-99,30,Golden State Warriors,NBA,48,26.5,.442,.822,2.4,4.6,0.9,0.2,9.5,14.8,2.7,.103,-1.0,0.3,,2000000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,1999-00,31,Atlanta Hawks,NBA,80,24.1,.455,.817,2.2,3.6,0.7,0.1,8.1,12.9,2.3,.058,-2.4,-0.2,,2300000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,2000-01,32,Cleveland Cavaliers,NBA,47,17.1,.381,.857,1.0,2.9,0.6,0.1,4.9,9.3,0.0,.000,-6.1,-0.8,,2250000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,2001-02,33,Cleveland Cavaliers,NBA,47,14.7,.384,.892,1.2,2.3,0.3,0.1,3.2,8.8,0.4,.027,-5.7,-0.7,,2200000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,2002-03,34,Cleveland Cavaliers,NBA,35,19.7,.333,.833,1.7,2.1,0.5,0.1,4.4,6.7,0.0,.000,-6.3,-0.8,,2400000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,2002-03,34,Cleveland Cavaliers,NBA,21,24.6,.286,.794,2.3,2.7,0.5,0.2,4.9,6.0,-0.1,-0.012,-6.1,-0.5,,2400000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,2002-03,34,Cleveland Cavaliers,NBA,14,12.5,.449,1.000,0.8,1.1,0.4,0.0,3.7,8.8,0.1,.036,-6.9,-0.2,,2400000,"Greenbriar East in Lewisburg, West Virginia"
colesbi01,2003-04,35,Miami Heat,NBA,22,7.7,.353,.667,0.5,0.7,0.1,0.0,1.3,1.8,-0.1,-0.036,-8.7,-0.3,,1070000,"Greenbriar East in Lewisburg, West Virginia"
