name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
J.R. Bremer,/players/b/bremejr01.html,2003,2004,St. Bonaventure University,false,"Cleveland Heights in Cleveland Heights, Ohio",-2.82,-0.72,bremejr01,2002-03,BOS,12.7,3.0,.096,-1.9,0.0,,NBA,349458,22,64,23.5,.369,.766,2.3,2.6,0.6,0.0,8.3,BOS
J.R. Bremer,/players/b/bremejr01.html,2003,2004,St. Bonaventure University,false,"Cleveland Heights in Cleveland Heights, Ohio",-2.47,-0.11,bremejr01,2003-04,TOT,6.2,-0.5,-0.053,-5.9,-0.4,,NBA,563679,23,36,12.3,.272,.650,1.0,1.4,0.5,0.1,3.3,"CLE,GSW"
