bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
butleca01,2002-03,22,Miami Heat,NBA,78,36.6,.416,.824,5.1,2.7,1.8,0.4,15.4,15.1,5.1,.086,1.7,2.7,,1678800,"Maine Central Institute in Pittsfield, Maine"
butleca01,2003-04,23,Miami Heat,NBA,68,29.9,.380,.756,4.8,1.9,1.1,0.2,9.2,10.7,2.1,.050,-2.1,-0.1,,1804680,"Maine Central Institute in Pittsfield, Maine"
butleca01,2004-05,24,Los Angeles Lakers,NBA,77,35.7,.445,.862,5.8,1.9,1.4,0.3,15.5,15.8,5.3,.093,-0.2,1.2,,1930680,"Maine Central Institute in Pittsfield, Maine"
butleca01,2005-06,25,Washington Wizards,NBA,75,36.1,.455,.870,6.2,2.5,1.7,0.2,17.6,17.0,6.3,.112,0.8,1.9,,2461617,"Maine Central Institute in Pittsfield, Maine"
butleca01,2006-07,26,Washington Wizards,NBA,63,39.3,.463,.863,7.4,3.7,2.1,0.3,19.1,18.3,5.3,.103,1.9,2.5,,7438000,"Maine Central Institute in Pittsfield, Maine"
butleca01,2007-08,27,Washington Wizards,NBA,58,39.9,.466,.901,6.7,4.9,2.2,0.3,20.3,20.7,7.2,.150,4.7,3.9,,8218990,"Maine Central Institute in Pittsfield, Maine"
butleca01,2008-09,28,Washington Wizards,NBA,67,38.6,.453,.858,6.2,4.3,1.6,0.3,20.8,18.8,4.5,.083,1.8,2.5,,9249980,"Maine Central Institute in Pittsfield, Maine"
butleca01,2009-10,29,Dallas Mavericks,NBA,74,37.6,.428,.838,6.2,2.1,1.6,0.3,16.3,13.7,3.5,.061,-0.6,1.0,,9780970,"Maine Central Institute in Pittsfield, Maine"
butleca01,2009-10,29,Dallas Mavericks,NBA,47,39.4,.422,.877,6.7,2.3,1.4,0.3,16.9,13.5,2.1,.054,-0.8,0.6,,9780970,"Maine Central Institute in Pittsfield, Maine"
butleca01,2009-10,29,Dallas Mavericks,NBA,27,34.4,.440,.760,5.4,1.8,1.8,0.3,15.2,14.2,1.4,.075,-0.3,0.4,,9780970,"Maine Central Institute in Pittsfield, Maine"
butleca01,2010-11,30,Dallas Mavericks,NBA,29,29.9,.450,.773,4.1,1.6,1.0,0.3,15.0,14.2,1.2,.067,-1.4,0.1,,10561960,"Maine Central Institute in Pittsfield, Maine"
butleca01,2011-12,31,Los Angeles Clippers,NBA,63,29.7,.407,.813,3.7,1.2,0.8,0.1,12.0,11.7,2.3,.059,-2.2,-0.1,,8000000,"Maine Central Institute in Pittsfield, Maine"
butleca01,2012-13,32,Los Angeles Clippers,NBA,78,24.1,.424,.833,2.9,1.0,0.7,0.1,10.4,12.4,3.6,.091,-1.6,0.2,,8000000,"Maine Central Institute in Pittsfield, Maine"
butleca01,2013-14,33,Phoenix Suns,NBA,56,25.3,.394,.840,4.1,1.5,0.8,0.3,10.5,12.2,1.8,.062,-2.1,0.0,,8000000,"Maine Central Institute in Pittsfield, Maine"
butleca01,2013-14,33,Phoenix Suns,NBA,34,24.1,.387,.839,4.6,1.6,0.7,0.3,11.0,12.4,0.2,.014,-3.9,-0.4,,8000000,"Maine Central Institute in Pittsfield, Maine"
butleca01,2013-14,33,Phoenix Suns,NBA,22,27.2,.409,.842,3.2,1.2,1.1,0.3,9.7,11.9,1.6,.127,0.2,0.3,,8000000,"Maine Central Institute in Pittsfield, Maine"
butleca01,2014-15,34,Milwaukee Bucks,NBA,78,20.8,.407,.902,2.5,1.0,0.6,0.1,5.9,9.3,2.4,.070,-1.5,0.2,,4500000,"Maine Central Institute in Pittsfield, Maine"
butleca01,2015-16,35,Sacramento Kings,NBA,17,10.4,.424,.833,1.3,0.6,0.5,0.1,3.7,11.3,0.3,.071,-2.6,0.0,,1499187,"Maine Central Institute in Pittsfield, Maine"
