name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Mike Harper,/players/h/harpemi01.html,1981,1982,North Park University,false,"Quigley South in Chicago, Illinois",-0.98,0.40,harpemi01,1980-81,POR,8.4,0.1,.006,-5.2,-0.4,,23,NBA,55,8.4,.412,.435,1.7,0.3,0.4,0.4,2.7,POR
Mike Harper,/players/h/harpemi01.html,1981,1982,North Park University,false,"Quigley South in Chicago, Illinois",-0.34,1.88,harpemi01,1981-82,POR,12.2,2.4,.080,-0.4,0.6,,24,NBA,68,21.1,.497,.627,5.0,0.8,0.8,1.2,6.8,POR
