name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Ramon Sessions,/players/s/sessira01.html,2008,2018,"University of Nevada, Reno",true,"Myrtle Beach in Myrtle Beach, South Carolina",+0.14,0.73,sessira01,2007-08,MIL,16.2,0.7,.077,-3.1,-0.1,,NBA,427163,21,17,26.5,.436,.780,3.4,7.5,1.0,0.2,8.1,MIL
Ramon Sessions,/players/s/sessira01.html,2008,2018,"University of Nevada, Reno",true,"Myrtle Beach in Myrtle Beach, South Carolina",+0.62,4.25,sessira01,2008-09,MIL,17.6,5.6,.123,0.8,1.5,,NBA,722517,22,79,27.5,.445,.794,3.4,5.7,1.1,0.1,12.4,MIL
Ramon Sessions,/players/s/sessira01.html,2008,2018,"University of Nevada, Reno",true,"Myrtle Beach in Myrtle Beach, South Carolina",-0.99,1.49,sessira01,2009-10,MIN,12.9,1.1,.031,-3.4,-0.6,,NBA,3670667,23,82,21.1,.456,.717,2.6,3.1,0.7,0.1,8.2,MIN
Ramon Sessions,/players/s/sessira01.html,2008,2018,"University of Nevada, Reno",true,"Myrtle Beach in Myrtle Beach, South Carolina",-2.62,-0.43,sessira01,2010-11,CLE,19.0,4.4,.099,-0.6,0.8,,NBA,3964320,24,81,26.3,.466,.823,3.1,5.2,0.7,0.1,13.3,CLE
Ramon Sessions,/players/s/sessira01.html,2008,2018,"University of Nevada, Reno",true,"Myrtle Beach in Myrtle Beach, South Carolina",-0.71,2.19,sessira01,2011-12,TOT,16.7,3.7,.104,-1.0,0.4,,NBA,4257973,25,64,26.7,.428,.782,3.3,5.5,0.7,0.0,11.3,"CLE,LAL"
Ramon Sessions,/players/s/sessira01.html,2008,2018,"University of Nevada, Reno",true,"Myrtle Beach in Myrtle Beach, South Carolina",-2.90,-0.70,sessira01,2012-13,CHA,17.7,2.9,.084,-2.1,0.0,,NBA,5000000,26,61,27.1,.408,.839,2.8,3.8,0.8,0.1,14.4,CHA
Ramon Sessions,/players/s/sessira01.html,2008,2018,"University of Nevada, Reno",true,"Myrtle Beach in Myrtle Beach, South Carolina",-1.14,1.69,sessira01,2013-14,TOT,16.0,4.3,.094,-2.2,-0.1,,NBA,5000000,27,83,26.7,.429,.807,2.4,4.1,0.6,0.1,12.3,"CHA,MIL"
Ramon Sessions,/players/s/sessira01.html,2008,2018,"University of Nevada, Reno",true,"Myrtle Beach in Myrtle Beach, South Carolina",-2.42,-0.22,sessira01,2014-15,TOT,11.1,1.1,.044,-3.9,-0.6,,NBA,2077000,28,64,18.6,.374,.769,2.3,2.8,0.5,0.0,6.3,"SAC,WAS"
Ramon Sessions,/players/s/sessira01.html,2008,2018,"University of Nevada, Reno",true,"Myrtle Beach in Myrtle Beach, South Carolina",-1.91,0.38,sessira01,2015-16,WAS,15.9,3.8,.109,-1.8,0.1,,NBA,2170465,29,82,20.3,.473,.756,2.5,2.9,0.6,0.1,9.9,WAS
Ramon Sessions,/players/s/sessira01.html,2008,2018,"University of Nevada, Reno",true,"Myrtle Beach in Myrtle Beach, South Carolina",-2.55,-0.13,sessira01,2016-17,CHO,12.4,0.9,.055,-4.6,-0.5,,NBA,6000000,30,50,16.2,.380,.771,1.5,2.6,0.5,0.1,6.2,CHO
Ramon Sessions,/players/s/sessira01.html,2008,2018,"University of Nevada, Reno",true,"Myrtle Beach in Myrtle Beach, South Carolina",-2.00,0.08,sessira01,2017-18,TOT,11.2,0.3,.039,-5.2,-0.3,,NBA,1471382,31,28,14.0,.359,.772,1.4,2.8,0.5,0.1,4.9,"NYK,WAS"
