bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
lewisra01,1987-88,24,Detroit Pistons,NBA,50,6.2,.310,.604,1.0,0.3,0.3,0.1,1.7,5.6,-0.1,-0.008,-5.5,-0.3,,75000
lewisra01,1988-89,25,Charlotte Hornets,NBA,42,8.0,.479,.487,1.5,0.4,0.3,0.1,3.2,10.8,0.0,-0.005,-4.4,-0.2,,175000
lewisra01,1989-90,26,"DET,CHH",NBA,7,3.7,.571,1.000,0.9,0.0,0.1,0.0,1.4,13.2,0.0,.088,-6.1,0.0,,
