name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Otto Moore,/players/m/mooreot01.html,1969,1977,University of Texas-Pan American,false,"George Washington Carver in Miami, Florida",+0.13,3.42,mooreot01,1976-77,NOJ,11.5,2.9,.067,-0.3,0.9,,30,NBA,81,25.7,.405,.679,7.9,2.2,0.7,1.4,5.9,NOJ
