name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Mario Elie,/players/e/eliema01.html,1991,2001,American International College,false,"Power Memorial in New York, New York",-1.97,0.19,eliema01,1990-91,TOT,12.9,1.6,.122,-0.1,0.3,,NBA,50000,27,33,19.5,.497,.843,3.3,1.4,0.6,0.3,7.2,"PHI,GSW"
Mario Elie,/players/e/eliema01.html,1991,2001,American International College,false,"Power Memorial in New York, New York",-0.36,2.29,eliema01,1991-92,GSW,13.7,4.4,.127,1.0,1.3,,NBA,130000,28,79,21.2,.521,.852,2.9,2.2,0.9,0.2,7.8,GSW
Mario Elie,/players/e/eliema01.html,1991,2001,American International College,false,"Power Memorial in New York, New York",+0.14,2.96,eliema01,1992-93,POR,14.2,5.1,.139,0.8,1.2,,NBA,608000,29,82,21.4,.458,.855,2.6,2.2,0.9,0.2,8.6,POR
Mario Elie,/players/e/eliema01.html,1991,2001,American International College,false,"Power Memorial in New York, New York",-1.07,1.57,eliema01,1993-94,HOU,13.4,4.2,.125,-0.2,0.7,,NBA,790000,30,67,24.0,.446,.860,2.7,3.1,0.7,0.1,9.3,HOU
Mario Elie,/players/e/eliema01.html,1991,2001,American International College,false,"Power Memorial in New York, New York",-0.90,2.38,eliema01,1994-95,HOU,13.7,4.8,.122,0.2,1.1,,NBA,1450000,31,81,23.4,.499,.842,2.4,2.3,0.8,0.1,8.8,HOU
Mario Elie,/players/e/eliema01.html,1991,2001,American International College,false,"Power Memorial in New York, New York",-0.73,1.71,eliema01,1995-96,HOU,14.6,3.8,.133,1.1,1.1,,NBA,1450000,32,45,30.8,.504,.852,3.4,3.1,1.0,0.2,11.1,HOU
Mario Elie,/players/e/eliema01.html,1991,2001,American International College,false,"Power Memorial in New York, New York",+1.35,8.06,eliema01,1996-97,HOU,14.3,8.9,.159,2.5,3.1,,NBA,1400000,33,78,34.4,.497,.896,3.0,4.0,1.2,0.2,11.7,HOU
Mario Elie,/players/e/eliema01.html,1991,2001,American International College,false,"Power Memorial in New York, New York",-0.69,2.29,eliema01,1997-98,HOU,12.9,3.8,.092,-0.4,0.8,,NBA,2430000,34,73,27.2,.452,.833,2.1,3.0,1.1,0.1,8.4,HOU
Mario Elie,/players/e/eliema01.html,1991,2001,American International College,false,"Power Memorial in New York, New York",+1.14,4.31,eliema01,1998-99,SAS,14.5,4.5,.169,2.8,1.6,,NBA,1750000,35,47,27.5,.471,.866,2.9,1.9,1.0,0.3,9.7,SAS
Mario Elie,/players/e/eliema01.html,1991,2001,American International College,false,"Power Memorial in New York, New York",-0.04,3.53,eliema01,1999-00,SAS,10.4,4.6,.099,1.3,1.8,,NBA,1925000,36,79,28.1,.427,.846,3.2,2.4,0.9,0.1,7.5,SAS
Mario Elie,/players/e/eliema01.html,1991,2001,American International College,false,"Power Memorial in New York, New York",+0.36,2.92,eliema01,2000-01,PHO,9.3,3.1,.097,-0.2,0.7,,NBA,1000000,37,68,22.1,.423,.797,2.3,1.9,0.9,0.2,4.4,PHO
