name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Greg Anthony,/players/a/anthogr01.html,1992,2002,"University of Portland, University of Nevada, Las Vegas",false,"Rancho in North Las Vegas, Nevada",-0.59,1.95,anthogr01,1991-92,NYK,10.6,2.2,.070,-2.8,-0.3,,NBA,865000,24,82,18.4,.370,.741,1.7,3.8,0.7,0.1,5.5,NYK
Greg Anthony,/players/a/anthogr01.html,1992,2002,"University of Portland, University of Nevada, Las Vegas",false,"Rancho in North Las Vegas, Nevada",+1.78,5.43,anthogr01,1992-93,NYK,13.7,4.6,.131,1.1,1.3,,NBA,1067000,25,70,24.3,.415,.673,2.4,5.7,1.6,0.2,6.6,NYK
Greg Anthony,/players/a/anthogr01.html,1992,2002,"University of Portland, University of Nevada, Las Vegas",false,"Rancho in North Las Vegas, Nevada",+1.27,5.95,anthogr01,1993-94,NYK,13.0,5.5,.132,1.0,1.5,,NBA,1269000,26,80,24.9,.394,.774,2.4,4.6,1.4,0.2,7.9,NYK
Greg Anthony,/players/a/anthogr01.html,1992,2002,"University of Portland, University of Nevada, Las Vegas",false,"Rancho in North Las Vegas, Nevada",+0.62,2.12,anthogr01,1994-95,NYK,15.0,2.9,.147,0.1,0.5,,NBA,1471000,27,61,15.5,.437,.789,1.0,2.6,0.8,0.1,6.1,NYK
Greg Anthony,/players/a/anthogr01.html,1992,2002,"University of Portland, University of Nevada, Las Vegas",false,"Rancho in North Las Vegas, Nevada",+1.00,4.68,anthogr01,1995-96,VAN,18.6,4.8,.111,1.3,1.7,,NBA,1673000,28,69,30.4,.415,.771,2.5,6.9,1.7,0.2,14.0,VAN
Greg Anthony,/players/a/anthogr01.html,1992,2002,"University of Portland, University of Nevada, Las Vegas",false,"Rancho in North Las Vegas, Nevada",-0.00,2.87,anthogr01,1996-97,VAN,16.6,3.5,.090,-0.3,0.8,,NBA,1875000,29,65,28.7,.393,.730,2.8,6.3,2.0,0.1,9.5,VAN
Greg Anthony,/players/a/anthogr01.html,1992,2002,"University of Portland, University of Nevada, Las Vegas",false,"Rancho in North Las Vegas, Nevada",-0.03,1.73,anthogr01,1997-98,SEA,16.8,2.7,.127,0.2,0.6,,NBA,272250,30,80,12.8,.430,.663,1.4,2.6,0.8,0.0,5.2,SEA
Greg Anthony,/players/a/anthogr01.html,1992,2002,"University of Portland, University of Nevada, Las Vegas",false,"Rancho in North Las Vegas, Nevada",+2.19,3.21,anthogr01,1998-99,POR,16.6,2.8,.165,3.0,1.0,,NBA,1000000,31,50,16.1,.414,.697,1.3,2.0,1.3,0.1,6.4,POR
Greg Anthony,/players/a/anthogr01.html,1992,2002,"University of Portland, University of Nevada, Las Vegas",false,"Rancho in North Las Vegas, Nevada",+0.34,3.14,anthogr01,1999-00,POR,13.0,4.1,.128,0.4,0.9,,NBA,1100000,32,82,18.9,.406,.772,1.6,2.5,0.7,0.1,6.3,POR
Greg Anthony,/players/a/anthogr01.html,1992,2002,"University of Portland, University of Nevada, Las Vegas",false,"Rancho in North Las Vegas, Nevada",-1.76,0.27,anthogr01,2000-01,POR,12.0,1.6,.090,-0.6,0.3,,NBA,3500000,33,58,14.8,.383,.657,1.1,1.4,0.7,0.1,4.9,POR
Greg Anthony,/players/a/anthogr01.html,1992,2002,"University of Portland, University of Nevada, Las Vegas",false,"Rancho in North Las Vegas, Nevada",-1.79,0.43,anthogr01,2001-02,TOT,12.6,1.1,.036,-2.7,-0.3,,NBA,3000000,34,60,25.2,.385,.659,2.2,4.7,1.3,0.1,7.9,"CHI,MIL"
