name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Aaron McKie,/players/m/mckieaa01.html,1995,2007,Temple University,false,"Simon Gratz in Philadelphia, Pennsylvania",+0.13,1.40,mckieaa01,1994-95,POR,13.3,2.0,.115,0.1,0.4,,NBA,650000,22,45,18.4,.444,.685,2.9,2.0,0.8,0.4,6.5,POR
Aaron McKie,/players/m/mckieaa01.html,1995,2007,Temple University,false,"Simon Gratz in Philadelphia, Pennsylvania",+0.45,4.43,mckieaa01,1995-96,POR,13.4,5.3,.113,1.0,1.7,,NBA,845000,23,81,27.9,.467,.764,3.8,2.5,1.1,0.3,10.7,POR
Aaron McKie,/players/m/mckieaa01.html,1995,2007,Temple University,false,"Simon Gratz in Philadelphia, Pennsylvania",-0.53,2.02,mckieaa01,1996-97,TOT,12.1,3.5,.103,0.3,0.9,,NBA,1040000,24,83,19.6,.411,.836,2.7,1.9,0.9,0.3,5.2,"POR,DET"
Aaron McKie,/players/m/mckieaa01.html,1995,2007,Temple University,false,"Simon Gratz in Philadelphia, Pennsylvania",-2.03,0.20,mckieaa01,1997-98,TOT,8.6,1.4,.036,-1.3,0.3,,NBA,1235000,25,81,22.4,.365,.764,2.9,2.2,1.2,0.2,4.1,"DET,PHI"
Aaron McKie,/players/m/mckieaa01.html,1995,2007,Temple University,false,"Simon Gratz in Philadelphia, Pennsylvania",-0.78,1.02,mckieaa01,1998-99,PHI,11.4,1.6,.082,-0.3,0.4,,NBA,1430000,26,50,19.2,.401,.710,2.8,2.0,1.3,0.1,4.8,PHI
Aaron McKie,/players/m/mckieaa01.html,1995,2007,Temple University,false,"Simon Gratz in Philadelphia, Pennsylvania",+0.22,3.88,mckieaa01,1999-00,PHI,13.2,4.3,.105,1.1,1.5,,NBA,1624000,27,82,23.8,.411,.829,3.0,2.9,1.3,0.2,8.0,PHI
Aaron McKie,/players/m/mckieaa01.html,1995,2007,Temple University,false,"Simon Gratz in Philadelphia, Pennsylvania",+1.48,8.54,mckieaa01,2000-01,PHI,15.1,5.9,.118,1.9,2.4,,NBA,1818000,28,76,31.5,.473,.768,4.1,5.0,1.4,0.1,11.6,PHI
Aaron McKie,/players/m/mckieaa01.html,1995,2007,Temple University,false,"Simon Gratz in Philadelphia, Pennsylvania",-0.11,2.37,mckieaa01,2001-02,PHI,15.8,3.9,.128,1.4,1.3,,NBA,4000000,29,48,30.6,.449,.787,4.0,3.7,1.2,0.3,12.2,PHI
Aaron McKie,/players/m/mckieaa01.html,1995,2007,Temple University,false,"Simon Gratz in Philadelphia, Pennsylvania",+0.42,4.96,mckieaa01,2002-03,PHI,13.7,5.1,.104,1.4,2.0,,NBA,4500000,30,80,29.7,.429,.836,4.4,3.5,1.6,0.1,9.0,PHI
Aaron McKie,/players/m/mckieaa01.html,1995,2007,Temple University,false,"Simon Gratz in Philadelphia, Pennsylvania",+0.07,3.38,mckieaa01,2003-04,PHI,13.9,4.8,.108,1.3,1.7,,NBA,5000000,31,75,28.2,.459,.757,3.4,2.6,1.1,0.3,9.2,PHI
Aaron McKie,/players/m/mckieaa01.html,1995,2007,Temple University,false,"Simon Gratz in Philadelphia, Pennsylvania",-0.33,1.59,mckieaa01,2004-05,PHI,8.4,2.0,.085,-0.9,0.3,,NBA,5500000,32,68,16.4,.430,.625,2.5,1.5,0.7,0.3,2.2,PHI
Aaron McKie,/players/m/mckieaa01.html,1995,2007,Temple University,false,"Simon Gratz in Philadelphia, Pennsylvania",-0.95,0.11,mckieaa01,2005-06,LAL,6.1,0.1,.041,-3.7,-0.1,,NBA,6000000,33,14,8.6,.250,.500,1.4,0.8,0.4,0.0,0.5,LAL
Aaron McKie,/players/m/mckieaa01.html,1995,2007,Temple University,false,"Simon Gratz in Philadelphia, Pennsylvania",-0.59,0.15,mckieaa01,2006-07,LAL,7.5,0.1,.039,-4.2,-0.1,,NBA,5570874,34,10,13.1,.647,,1.8,1.3,0.4,0.0,2.2,LAL
