name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",+0.26,0.01,jonesch01,1983-84,PHI,-19.5,0.0,-0.552,-31.6,0.0,,26,NBA,1,3.0,.000,.250,0.0,0.0,0.0,0.0,1.0,PHI,
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",+0.15,4.09,jonesch01,1984-85,TOT,14.9,2.2,.161,3.4,0.9,,27,NBA,31,21.5,.528,.690,5.9,0.8,0.7,2.5,5.6,"CHI,WSB",
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",,,jonesch01,1985-86,WSB,10.5,3.2,.096,1.5,1.4,,28,NBA,81,19.9,.508,.628,4.0,0.9,0.7,1.6,3.9,WSB,95000
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",+0.44,3.07,jonesch01,1986-87,WSB,10.6,2.8,.083,2.7,1.9,,29,NBA,79,20.4,.474,.632,4.5,1.0,0.8,2.1,3.6,WSB,
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",,,jonesch01,1987-88,WSB,9.3,2.2,.082,2.0,1.3,,30,NBA,69,19.0,.407,.707,4.7,0.9,0.8,1.6,2.9,WSB,250000
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",-0.65,1.83,jonesch01,1988-89,WSB,7.4,1.6,.068,0.4,0.7,,31,NBA,53,21.8,.480,.640,4.8,0.8,0.7,1.4,2.6,WSB,100000
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",+0.64,4.43,jonesch01,1989-90,WSB,9.2,3.8,.082,1.7,2.1,,32,NBA,81,27.7,.508,.648,6.2,1.7,0.6,2.4,3.2,WSB,
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",+0.07,2.39,jonesch01,1990-91,WSB,9.4,2.9,.092,1.2,1.2,,33,NBA,62,24.2,.540,.580,5.8,0.8,0.8,2.0,2.6,WSB,675000
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",-1.48,0.70,jonesch01,1991-92,WSB,6.8,1.8,.063,-0.6,0.5,,34,NBA,75,18.2,.367,.500,4.2,0.8,0.6,1.2,1.1,WSB,750000
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",-1.74,0.42,jonesch01,1992-93,WSB,7.8,1.6,.063,-0.7,0.4,,35,NBA,67,18.0,.524,.579,4.1,0.6,0.6,1.1,1.3,WSB,875000
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",-1.79,0.27,jonesch01,1993-94,DET,8.7,1.5,.083,-0.4,0.4,,36,NBA,42,20.9,.462,.559,5.6,0.7,0.3,1.0,2.2,DET,
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",-2.56,-0.05,jonesch01,1994-95,HOU,2.6,0.0,.050,-8.3,-0.1,,37,NBA,3,12.0,.333,.500,2.3,0.0,0.0,0.3,1.0,HOU,
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",-1.01,0.26,jonesch01,1995-96,HOU,8.1,0.6,.090,-0.5,0.1,,38,NBA,46,6.5,.316,.308,1.6,0.3,0.1,0.5,0.3,HOU,350000
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",-0.23,0.13,jonesch01,1996-97,HOU,6.3,0.2,.090,-0.6,0.0,,39,NBA,12,7.8,.400,,1.1,0.3,0.2,0.3,0.3,HOU,247500
Charles Jones,/players/j/jonesch01.html,1984,1998,Albany State University,false,"Desha Central in Rohwer, Arkansas",-0.50,0.17,jonesch01,1997-98,HOU,7.8,0.2,.078,-1.1,0.0,,40,NBA,24,5.3,.700,.500,1.0,0.2,0.0,0.3,0.6,HOU,
