name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Sam Bowie,/players/b/bowiesa01.html,1985,1995,University of Kentucky,false,"Lebanon in Lebanon, Pennsylvania",+2.11,7.32,bowiesa01,1984-85,POR,15.7,5.7,.123,3.6,3.1,,23,NBA,76,29.2,.537,.711,8.6,2.8,0.7,2.7,10.0,POR,
Sam Bowie,/players/b/bowiesa01.html,1985,1995,University of Kentucky,false,"Lebanon in Lebanon, Pennsylvania",+1.20,2.66,bowiesa01,1985-86,POR,15.2,2.4,.100,1.6,1.0,,24,NBA,38,29.8,.484,.708,8.6,2.6,0.6,2.5,11.8,POR,400000
Sam Bowie,/players/b/bowiesa01.html,1985,1995,University of Kentucky,false,"Lebanon in Lebanon, Pennsylvania",-0.82,0.16,bowiesa01,1986-87,POR,11.8,0.1,.034,-4.2,-0.1,,25,NBA,5,32.6,.455,.667,6.6,1.8,0.2,2.0,16.0,POR,
Sam Bowie,/players/b/bowiesa01.html,1985,1995,University of Kentucky,false,"Lebanon in Lebanon, Pennsylvania",,,bowiesa01,1987-88,Did Not Play (injury—leg),,,,,,,26,NBA,,,,,,,,,,Did Not Play (injury—leg),1055000
Sam Bowie,/players/b/bowiesa01.html,1985,1995,University of Kentucky,false,"Lebanon in Lebanon, Pennsylvania",-0.68,0.52,bowiesa01,1988-89,POR,13.7,0.5,.063,-1.2,0.1,,27,NBA,20,20.6,.451,.571,5.3,1.8,0.4,1.7,8.6,POR,1080000
Sam Bowie,/players/b/bowiesa01.html,1985,1995,University of Kentucky,false,"Lebanon in Lebanon, Pennsylvania",-0.36,2.85,bowiesa01,1989-90,NJN,16.2,4.7,.103,-1.2,0.4,,28,NBA,68,32.5,.416,.776,10.1,1.3,0.6,1.8,14.7,NJN,1200000
Sam Bowie,/players/b/bowiesa01.html,1985,1995,University of Kentucky,false,"Lebanon in Lebanon, Pennsylvania",-1.34,1.18,bowiesa01,1990-91,NJN,14.1,2.6,.066,-0.6,0.7,,29,NBA,62,30.9,.434,.732,7.7,2.4,0.7,1.5,12.9,NJN,2000000
Sam Bowie,/players/b/bowiesa01.html,1985,1995,University of Kentucky,false,"Lebanon in Lebanon, Pennsylvania",-0.17,3.27,bowiesa01,1991-92,NJN,16.4,4.6,.101,0.0,1.1,,30,NBA,71,30.7,.445,.757,8.1,2.6,0.6,1.7,15.0,NJN,2000000
Sam Bowie,/players/b/bowiesa01.html,1985,1995,University of Kentucky,false,"Lebanon in Lebanon, Pennsylvania",+0.04,3.40,bowiesa01,1992-93,NJN,13.2,4.3,.098,0.0,1.0,,31,NBA,79,26.5,.450,.779,7.0,1.6,0.4,1.6,9.1,NJN,2600000
Sam Bowie,/players/b/bowiesa01.html,1985,1995,University of Kentucky,false,"Lebanon in Lebanon, Pennsylvania",-1.51,0.29,bowiesa01,1993-94,LAL,13.6,0.8,.073,-3.1,-0.1,,32,NBA,25,22.2,.436,.867,5.2,1.9,0.2,1.1,8.9,LAL,3200000
Sam Bowie,/players/b/bowiesa01.html,1985,1995,University of Kentucky,false,"Lebanon in Lebanon, Pennsylvania",-2.16,0.13,bowiesa01,1994-95,LAL,10.4,1.1,.044,-1.9,0.0,,33,NBA,67,18.3,.442,.764,4.3,1.8,0.3,1.2,4.6,LAL,3200000
