name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-0.15,0.09,carroma01,2003-04,TOT,3.8,0.0,-0.033,-8.9,-0.1,,NBA,349032,23,16,4.4,.438,.667,0.4,0.1,0.1,0.0,1.2,"POR,SAS"
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",+0.18,0.72,carroma01,2004-05,CHA,14.7,0.7,.078,-3.6,-0.2,,NBA,,24,25,17.2,.389,.855,2.4,0.7,0.7,0.1,9.0,CHA
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-0.10,1.88,carroma01,2005-06,CHA,13.9,2.6,.097,-2.5,-0.2,,NBA,1100000,25,78,16.3,.403,.821,2.0,0.4,0.6,0.1,7.6,CHA
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-0.60,2.14,carroma01,2006-07,CHA,14.6,4.6,.117,-0.3,0.8,,NBA,1188000,26,72,26.1,.433,.904,2.9,1.3,0.7,0.1,12.1,CHA
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-1.24,1.45,carroma01,2007-08,CHA,10.7,3.0,.071,-2.2,-0.1,,NBA,5450000,27,80,25.2,.428,.804,2.8,0.9,0.6,0.2,9.0,CHA
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-4.55,-0.99,carroma01,2008-09,TOT,5.5,-0.1,-0.008,-5.4,-0.5,,NBA,5050000,28,55,11.2,.380,.840,1.3,0.5,0.4,0.1,3.0,"CHA,DAL"
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-1.44,0.07,carroma01,2009-10,DAL,7.1,-0.1,-0.029,-6.6,-0.1,,NBA,4700000,29,25,4.8,.360,1.000,0.5,0.2,0.2,0.0,1.8,DAL
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-1.55,0.28,carroma01,2010-11,CHA,12.2,0.8,.062,-4.3,-0.3,,NBA,4300000,30,54,10.8,.447,.769,1.3,0.4,0.3,0.1,4.4,CHA
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-3.43,-0.52,carroma01,2011-12,CHA,5.6,-0.6,-0.051,-7.3,-0.8,,NBA,3900000,31,53,11.2,.331,.789,1.1,0.7,0.3,0.1,2.7,CHA
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-0.46,0.01,carroma01,2012-13,CHA,2.9,0.0,.029,-15.4,0.0,,NBA,3500000,32,1,6.0,,,0.0,1.0,0.0,0.0,0.0,CHA
