bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
behagro01,1976-77,26,NOJ,NBA,60,19.5,.418,.714,7.2,1.4,0.7,0.3,8.6,15.1,1.8,.073,-1.5,0.1,,"DeWitt Clinton in Bronx, New York"
behagro01,1977-78,27,"ATL,HOU,IND",NBA,80,21.7,.430,.725,6.4,1.3,0.8,0.4,10.9,14.2,2.4,.066,-2.4,-0.2,,"DeWitt Clinton in Bronx, New York"
behagro01,1978-79,28,"DET,NYK,KCK",NBA,15,11.0,.452,.769,2.8,0.5,0.3,0.1,4.4,9.6,0.2,.066,-4.8,-0.1,,"DeWitt Clinton in Bronx, New York"
behagro01,1979-80,29,WSB,NBA,6,10.7,.391,.833,2.3,1.2,0.0,0.7,3.8,10.2,0.1,.055,-2.6,0.0,,"DeWitt Clinton in Bronx, New York"
