bbrID,Season,Age,Tm,Lg,G,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
wickssi01,1971-72,22,POR,NBA,82,39.6,.427,,.427,.427,.710,11.5,4.3,,,24.5,19.2,2.3,.034,,,
wickssi01,1972-73,23,POR,NBA,80,39.4,.452,,.452,.452,.723,10.9,5.5,,,23.8,20.3,5.6,.085,,,
wickssi01,1973-74,24,POR,NBA,75,38.0,.459,,.459,.459,.762,9.1,4.3,1.2,0.8,22.5,19.0,5.6,.094,1.4,2.5,
wickssi01,1974-75,25,POR,NBA,82,38.6,.497,,.497,.497,.706,10.7,3.5,1.3,1.0,21.7,19.7,9.7,.147,3.5,4.4,
wickssi01,1975-76,26,POR,NBA,79,38.5,.483,,.483,.483,.674,9.0,3.1,1.0,0.7,19.1,16.4,7.1,.112,1.2,2.5,
wickssi01,1976-77,27,BOS,NBA,82,32.2,.458,,.458,.458,.668,10.0,2.1,0.8,0.7,15.1,15.4,6.1,.110,0.8,1.9,
wickssi01,1977-78,28,BOS,NBA,81,29.8,.467,,.467,.467,.660,8.3,2.1,0.8,0.6,13.4,13.9,4.2,.084,-0.2,1.1,
wickssi01,1978-79,29,SDC,NBA,79,25.6,.462,,.462,.462,.650,5.1,1.6,0.9,0.5,9.8,11.1,1.5,.037,-1.8,0.1,
wickssi01,1979-80,30,SDC,NBA,71,30.2,.423,.000,.424,.423,.546,5.8,3.0,1.1,0.7,7.1,8.5,-0.1,-0.001,-1.5,0.3,
wickssi01,1980-81,31,SDC,NBA,49,22.1,.437,.000,.439,.437,.507,4.6,2.3,0.8,0.8,6.7,9.7,0.4,.016,-1.2,0.2,
