name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Cliff Robinson,/players/r/robincl01.html,1980,1992,University of Southern California,false,"Castlemont in Oakland, California",-0.11,2.43,robincl01,1979-80,NJN,17.0,3.6,.104,-1.4,0.3,,19,NBA,70,23.7,.469,.694,7.2,1.4,0.9,0.5,13.6,NJN,
Cliff Robinson,/players/r/robincl01.html,1980,1992,University of Southern California,false,"Castlemont in Oakland, California",-0.76,1.84,robincl01,1980-81,NJN,17.9,2.5,.065,-2.2,-0.1,,20,NBA,63,28.9,.491,.718,7.6,1.7,0.9,0.8,19.5,NJN,
Cliff Robinson,/players/r/robincl01.html,1980,1992,University of Southern California,false,"Castlemont in Oakland, California",+0.41,3.96,robincl01,1981-82,TOT,18.3,3.5,.077,-0.6,0.8,,21,NBA,68,32.0,.453,.709,9.0,1.8,1.3,1.5,18.5,"KCK,CLE",
Cliff Robinson,/players/r/robincl01.html,1980,1992,University of Southern California,false,"Castlemont in Oakland, California",+0.05,4.10,robincl01,1982-83,CLE,17.5,4.4,.081,-1.2,0.5,,22,NBA,77,33.8,.477,.708,11.1,1.9,0.8,0.8,18.0,CLE,
Cliff Robinson,/players/r/robincl01.html,1980,1992,University of Southern California,false,"Castlemont in Oakland, California",-0.40,3.04,robincl01,1983-84,CLE,16.6,3.1,.062,-1.5,0.3,,23,NBA,73,32.9,.450,.701,10.3,2.5,0.7,0.4,17.8,CLE,
Cliff Robinson,/players/r/robincl01.html,1980,1992,University of Southern California,false,"Castlemont in Oakland, California",-0.30,2.66,robincl01,1984-85,WSB,16.4,2.9,.075,-0.7,0.6,,24,NBA,60,31.2,.471,.742,9.1,2.5,0.9,0.8,16.7,WSB,450000
Cliff Robinson,/players/r/robincl01.html,1980,1992,University of Southern California,false,"Castlemont in Oakland, California",+0.75,5.66,robincl01,1985-86,WSB,18.3,5.6,.104,0.7,1.7,,25,NBA,78,32.9,.474,.762,8.7,2.4,1.3,0.6,18.7,WSB,500000
Cliff Robinson,/players/r/robincl01.html,1980,1992,University of Southern California,false,"Castlemont in Oakland, California",-1.01,1.48,robincl01,1986-87,PHI,15.1,2.1,.064,-2.1,0.0,,26,NBA,55,28.8,.464,.755,5.6,1.6,1.6,0.5,14.8,PHI,
Cliff Robinson,/players/r/robincl01.html,1980,1992,University of Southern California,false,"Castlemont in Oakland, California",-0.95,1.93,robincl01,1987-88,PHI,15.7,2.6,.059,-1.7,0.2,,27,NBA,62,34.0,.464,.717,6.5,2.1,1.3,0.6,19.0,PHI,682600
Cliff Robinson,/players/r/robincl01.html,1980,1992,University of Southern California,false,"Castlemont in Oakland, California",-1.87,0.13,robincl01,1988-89,PHI,14.1,0.3,.033,-2.3,0.0,,28,NBA,14,29.7,.481,.727,5.4,2.3,1.2,0.1,15.1,PHI,775000
Cliff Robinson,/players/r/robincl01.html,1980,1992,University of Southern California,false,"Castlemont in Oakland, California",,,robincl01,1989-90,Did Not Play (other pro league—Italy),,,,,,,29,,,,,,,,,,,Did Not Play (other pro league—Italy),
Cliff Robinson,/players/r/robincl01.html,1980,1992,University of Southern California,false,"Castlemont in Oakland, California",,,robincl01,1990-91,Did Not Play,,,,,,,30,,,,,,,,,,,Did Not Play,
Cliff Robinson,/players/r/robincl01.html,1980,1992,University of Southern California,false,"Castlemont in Oakland, California",-0.17,0.15,robincl01,1991-92,LAL,14.9,0.1,.052,-1.5,0.0,,31,NBA,9,8.7,.407,.875,2.1,1.0,0.6,0.0,3.2,LAL,
