name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-3.36,-0.49,newmajo01,1986-87,CLE,9.8,0.3,.024,-6.2,-0.7,,23,NBA,59,10.7,.411,.868,1.2,0.5,0.3,0.1,5.0,CLE,
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-1.63,0.72,newmajo01,1987-88,NYK,12.1,3.1,.093,-1.6,0.2,,24,NBA,77,20.6,.435,.841,2.1,0.8,0.9,0.1,10.0,NYK,275000
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",+0.80,5.38,newmajo01,1988-89,NYK,15.3,6.7,.138,1.1,1.8,,25,NBA,81,28.8,.475,.815,2.5,2.0,1.4,0.3,16.0,NYK,525000
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-0.67,2.75,newmajo01,1989-90,NYK,12.7,4.5,.095,-0.7,0.7,,26,NBA,80,28.5,.476,.799,2.4,2.3,1.2,0.3,12.9,NYK,
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-0.83,2.45,newmajo01,1990-91,CHH,15.1,4.1,.080,-0.3,1.0,,27,NBA,81,30.6,.470,.809,3.1,2.3,1.2,0.2,16.9,CHH,1200000
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-1.56,0.82,newmajo01,1991-92,CHH,13.6,2.3,.068,-1.3,0.3,,28,NBA,55,30.0,.477,.766,3.3,2.7,1.3,0.3,15.3,CHH,1206000
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-1.26,1.17,newmajo01,1992-93,CHH,15.5,3.7,.120,-0.2,0.7,,29,NBA,64,23.0,.522,.808,2.2,1.8,0.7,0.3,11.9,CHH,1175000
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-1.57,0.83,newmajo01,1993-94,TOT,14.1,3.7,.106,-1.2,0.4,,30,NBA,81,21.0,.471,.809,2.2,0.9,0.9,0.3,10.3,"CHH,NJN",1435000
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-2.50,-0.24,newmajo01,1994-95,MIL,10.4,2.8,.070,-1.7,0.2,,31,NBA,82,23.1,.463,.801,2.1,1.1,0.8,0.2,7.7,MIL,300000
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-1.41,1.62,newmajo01,1995-96,MIL,11.5,4.4,.079,0.0,1.4,,32,NBA,82,32.8,.495,.802,2.4,1.9,1.1,0.2,10.8,MIL,1100000
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-2.20,0.11,newmajo01,1996-97,MIL,10.8,2.8,.065,-1.6,0.2,,33,NBA,82,25.1,.450,.765,2.3,1.4,0.9,0.2,8.7,MIL,1225000
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-2.75,-0.70,newmajo01,1997-98,DEN,14.9,2.7,.060,-3.5,-0.8,,34,NBA,74,29.4,.431,.820,1.9,1.9,1.0,0.3,14.7,DEN,1325000
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-2.03,0.07,newmajo01,1998-99,CLE,9.2,1.2,.059,-2.7,-0.2,,35,NBA,50,19.0,.422,.810,1.5,0.8,0.6,0.2,6.1,CLE,1000000
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-1.67,0.71,newmajo01,1999-00,NJN,13.6,3.5,.095,-2.4,-0.2,,36,NBA,82,21.5,.446,.838,1.9,0.8,0.6,0.1,10.0,NJN,1100000
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-3.67,-2.07,newmajo01,2000-01,NJN,13.0,3.4,.081,-2.6,-0.3,,37,NBA,82,25.0,.419,.855,2.1,1.4,0.8,0.1,10.9,NJN,2000000
Johnny Newman,/players/n/newmajo01.html,1987,2002,University of Richmond,false,"George Washington in Danville, Virginia",-2.27,0.00,newmajo01,2001-02,DAL,8.3,0.9,.061,-1.6,0.1,,38,NBA,47,15.4,.453,.724,1.0,0.3,0.6,0.1,4.2,DAL,1675000
