bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
turnehe02,1989-90,23,SAC,NBA,36,8.8,.475,.615,1.4,0.6,0.5,0.2,4.3,14.2,0.3,.046,-3.1,-0.1,,"Fremont in Oakland, California",
turnehe02,1990-91,24,Did Not Play (other pro league—Italy),,,,,,,,,,,,,,,,,"Fremont in Oakland, California",
turnehe02,1991-92,25,Did Not Play (other pro league—Italy),,,,,,,,,,,,,,,,,"Fremont in Oakland, California",
turnehe02,1992-93,26,Did Not Play (other pro league—France),,,,,,,,,,,,,,,,,"Fremont in Oakland, California",
turnehe02,1993-94,27,Did Not Play (other pro league—Greece),,,,,,,,,,,,,,,,,"Fremont in Oakland, California",
turnehe02,1994-95,28,Sacramento Kings,NBA,30,5.0,.404,.571,0.9,0.2,0.3,0.0,2.3,12.6,0.1,.038,-3.9,-0.1,,"Fremont in Oakland, California",180000
