bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
durenjo01,1980-81,22,UTA,NBA,40,11.5,.327,.556,0.9,1.4,0.5,0.1,1.8,2.6,-0.9,-0.099,-8.5,-0.8,,"Dunbar in Washington, District of Columbia"
durenjo01,1981-82,23,UTA,NBA,79,13.4,.451,.730,1.1,2.0,0.3,0.1,3.4,7.0,-0.3,-0.013,-6.5,-1.2,,"Dunbar in Washington, District of Columbia"
durenjo01,1982-83,24,IND,NBA,82,17.5,.453,.796,1.3,2.4,0.8,0.1,4.5,8.2,0.4,.013,-4.5,-0.9,,"Dunbar in Washington, District of Columbia"
