bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
mccanme01,1989-90,22,LAL,NBA,13,5.0,.308,.750,0.5,0.2,0.2,0.1,1.7,5.1,0.0,-0.003,-8.5,-0.1,,"Mount Carmel in Chicago, Illinois"
