bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
lampje01,1981-82,22,POR,NBA,54,11.4,.510,.820,1.2,0.5,0.3,0.0,4.6,9.8,0.6,.048,-4.8,-0.4,,
lampje01,1982-83,23,POR,NBA,59,11.7,.425,.808,1.3,1.0,0.3,0.1,4.4,10.0,0.7,.046,-4.4,-0.4,,
lampje01,1983-84,24,POR,NBA,64,10.3,.490,.896,1.0,0.8,0.3,0.1,5.0,12.7,1.0,.074,-3.8,-0.3,,
lampje01,1984-85,25,Did Not Play,,,,,,,,,,,,,,,,,
lampje01,1985-86,26,Milwaukee Bucks,NBA,74,17.9,.477,.835,2.7,1.6,0.5,0.1,8.2,13.2,3.0,.108,-1.5,0.2,,75000
lampje01,1985-86,26,Milwaukee Bucks,NBA,44,15.9,.449,.859,2.8,1.5,0.5,0.1,6.3,12.2,1.8,.124,-0.8,0.2,,75000
lampje01,1985-86,26,Milwaukee Bucks,NBA,30,20.7,.502,.812,2.6,1.8,0.6,0.0,11.1,14.4,1.2,.090,-2.3,0.0,,75000
lampje01,1986-87,27,Did Not Play (other pro league—Italy),,,,,,,,,,,,,,,,,
lampje01,1987-88,28,Los Angeles Lakers,NBA,3,2.3,,1.000,0.0,0.0,0.0,0.0,0.7,9.2,0.0,.227,-2.0,0.0,,75000
lampje01,1988-89,29,Los Angeles Lakers,NBA,37,4.8,.391,.800,0.9,0.4,0.2,0.1,1.6,6.8,-0.1,-0.026,-6.5,-0.2,,100000
