bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
sealsbr01,1976-77,23,SEA,NBA,81,24.4,.444,.708,4.4,1.1,0.6,0.7,11.0,12.3,2.4,.059,-3.2,-0.6,,"Booker T. Washington in New Orleans, Louisiana"
sealsbr01,1977-78,24,SEA,NBA,73,18.1,.417,.634,3.1,1.1,0.6,0.5,7.8,10.3,1.6,.059,-3.5,-0.5,,"Booker T. Washington in New Orleans, Louisiana"
