name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Tom McMillen,/players/m/mcmilto01.html,1976,1986,University of Maryland,false,"Mansfield in Mansfield, Pennsylvania",-2.79,-0.70,mcmilto01,1976-77,TOT,12.9,2.5,.079,-3.8,-0.7,,24,NBA,76,19.6,.487,.780,5.1,0.9,0.1,0.1,8.5,"BUF,NYK",
Tom McMillen,/players/m/mcmilto01.html,1976,1986,University of Maryland,false,"Mansfield in Mansfield, Pennsylvania",-1.35,0.99,mcmilto01,1977-78,ATL,13.3,3.9,.112,-0.8,0.5,,25,NBA,68,24.8,.493,.800,6.1,1.2,0.5,0.2,9.9,ATL,
Tom McMillen,/players/m/mcmilto01.html,1976,1986,University of Maryland,false,"Mansfield in Mansfield, Pennsylvania",-1.88,0.37,mcmilto01,1978-79,ATL,12.6,2.9,.100,-1.9,0.0,,26,NBA,82,17.0,.466,.891,4.0,0.8,0.2,0.4,7.0,ATL,
Tom McMillen,/players/m/mcmilto01.html,1976,1986,University of Maryland,false,"Mansfield in Mansfield, Pennsylvania",-0.55,1.23,mcmilto01,1979-80,ATL,14.2,2.9,.128,0.1,0.6,,27,NBA,53,20.2,.500,.757,4.2,1.2,0.7,0.3,8.7,ATL,
Tom McMillen,/players/m/mcmilto01.html,1976,1986,University of Maryland,false,"Mansfield in Mansfield, Pennsylvania",-2.41,-0.16,mcmilto01,1980-81,ATL,11.6,2.2,.066,-2.9,-0.4,,28,NBA,79,19.8,.487,.741,3.7,0.9,0.3,0.3,7.4,ATL,
Tom McMillen,/players/m/mcmilto01.html,1976,1986,University of Maryland,false,"Mansfield in Mansfield, Pennsylvania",-1.20,1.31,mcmilto01,1981-82,ATL,13.1,3.7,.099,-0.5,0.7,,29,NBA,73,24.5,.509,.824,4.6,1.8,0.3,0.3,9.9,ATL,
Tom McMillen,/players/m/mcmilto01.html,1976,1986,University of Maryland,false,"Mansfield in Mansfield, Pennsylvania",-2.51,-0.31,mcmilto01,1982-83,ATL,10.8,2.0,.071,-2.5,-0.2,,30,NBA,61,22.4,.467,.812,3.6,1.2,0.3,0.4,8.3,ATL,
Tom McMillen,/players/m/mcmilto01.html,1976,1986,University of Maryland,false,"Mansfield in Mansfield, Pennsylvania",-2.46,-0.19,mcmilto01,1983-84,WSB,12.3,2.4,.090,-2.7,-0.2,,31,NBA,62,20.9,.497,.814,3.2,1.2,0.2,0.3,9.2,WSB,
Tom McMillen,/players/m/mcmilto01.html,1976,1986,University of Maryland,false,"Mansfield in Mansfield, Pennsylvania",-2.67,-0.46,mcmilto01,1984-85,WSB,10.4,2.7,.082,-4.0,-0.8,,32,NBA,69,22.4,.472,.830,3.0,0.8,0.1,0.2,8.9,WSB,
Tom McMillen,/players/m/mcmilto01.html,1976,1986,University of Maryland,false,"Mansfield in Mansfield, Pennsylvania",-3.00,-0.49,mcmilto01,1985-86,WSB,10.4,1.2,.069,-4.4,-0.5,,33,NBA,56,15.4,.460,.810,2.0,0.6,0.2,0.2,5.8,WSB,215000
