name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Collin Sexton,/players/s/sextoco01.html,2019,2019,University of Alabama,true,"Pebblebrook HS in Mableton, Georgia",,,sextoco01,2018-19,CLE,12.0,-0.6,-0.011,-5.2,-2.1,,20,NBA,82,31.8,.430,.839,2.9,3.0,0.5,0.1,16.7,CLE
