name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",+0.71,2.00,donalja01,1980-81,SEA,15.9,2.5,.124,-0.7,0.3,,23,NBA,68,14.4,.542,.594,4.5,0.6,0.1,1.1,5.3,SEA,
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",+1.35,4.72,donalja01,1981-82,SEA,16.0,5.6,.156,0.6,1.1,,24,NBA,82,20.9,.609,.629,6.0,0.6,0.3,1.7,8.1,SEA,
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",+0.68,3.70,donalja01,1982-83,SEA,15.6,5.1,.138,0.6,1.2,,25,NBA,82,21.8,.583,.688,6.1,1.2,0.2,1.2,8.9,SEA,
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",+0.68,5.01,donalja01,1983-84,SDC,15.3,5.8,.110,1.2,2.1,,26,NBA,82,30.8,.596,.761,7.9,1.1,0.5,1.7,11.8,SDC,
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",-0.54,2.81,donalja01,1984-85,LAC,14.6,5.0,.101,-0.9,0.7,,27,NBA,82,29.2,.637,.749,8.1,0.6,0.3,1.6,11.3,LAC,470000
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",-0.32,4.12,donalja01,1985-86,TOT,13.0,5.7,.103,0.2,1.5,,28,NBA,83,32.3,.558,.803,9.6,1.2,0.3,1.7,8.6,"LAC,DAL",515000
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",+2.28,9.34,donalja01,1986-87,DAL,15.3,10.4,.166,2.6,3.5,,29,NBA,82,36.9,.586,.812,11.9,0.8,0.6,1.7,10.8,DAL,
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",+0.25,5.16,donalja01,1987-88,DAL,12.4,6.2,.119,1.1,2.0,,30,NBA,81,31.1,.558,.778,9.3,0.8,0.5,1.3,7.0,DAL,500000
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",-0.22,2.44,donalja01,1988-89,DAL,14.2,4.4,.122,-0.4,0.7,,31,NBA,53,32.9,.573,.766,10.8,0.7,0.5,1.5,9.1,DAL,600000
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",-1.25,1.62,donalja01,1989-90,DAL,12.2,4.5,.094,-1.7,0.1,,32,NBA,73,31.0,.539,.700,8.6,0.8,0.3,0.6,9.1,DAL,
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",-1.63,1.24,donalja01,1990-91,DAL,12.3,4.3,.074,-1.8,0.1,,33,NBA,82,34.1,.532,.721,8.9,0.8,0.4,1.1,10.0,DAL,880000
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",-1.92,0.24,donalja01,1991-92,TOT,11.1,1.4,.061,-3.0,-0.3,,34,NBA,58,18.5,.457,.709,5.0,0.6,0.1,0.8,4.9,"DAL,NYK",880000
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",-0.22,0.14,donalja01,1992-93,UTA,10.7,0.2,.099,-3.6,0.0,,35,NBA,6,15.7,.571,.556,4.8,0.2,0.2,1.2,3.5,UTA,
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",,,donalja01,1993-94,Did Not Play (other pro league—Greece),,,,,,,36,,,,,,,,,,,Did Not Play (other pro league—Greece),
James Donaldson,/players/d/donalja01.html,1981,1995,Washington State,false,"Luther Burbank in Sacramento, California",-1.38,0.43,donalja01,1994-95,UTA,7.9,1.0,.080,-0.5,0.2,,37,NBA,43,14.3,.595,.710,2.5,0.3,0.1,0.7,2.6,UTA,
