name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",-0.22,1.63,hughela01,1998-99,PHI,16.7,2.4,.117,0.4,0.6,,NBA,1330000,20,50,19.8,.411,.709,3.8,1.5,0.9,0.3,9.1,PHI
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",-1.90,0.45,hughela01,1999-00,TOT,14.7,1.7,.036,-1.4,0.4,,NBA,1722240,21,82,28.3,.400,.740,4.3,2.5,1.4,0.3,15.0,"PHI,GSW"
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",-1.09,1.42,hughela01,2000-01,GSW,13.9,0.6,.017,-0.9,0.5,,NBA,1842480,22,50,36.9,.383,.766,5.5,4.5,1.9,0.6,16.5,GSW
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",-0.56,2.36,hughela01,2001-02,GSW,15.4,2.4,.057,-0.4,0.8,,NBA,2343635,23,73,28.1,.423,.737,3.4,4.3,1.5,0.3,12.3,GSW
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",-0.26,2.90,hughela01,2002-03,WAS,15.5,3.7,.082,0.4,1.3,,NBA,4546000,24,67,31.9,.467,.731,4.6,3.1,1.3,0.4,12.8,WAS
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",-0.30,2.73,hughela01,2003-04,WAS,17.6,3.8,.088,-0.1,1.0,,NBA,5000600,25,61,33.8,.397,.797,5.3,2.4,1.6,0.4,18.8,WAS
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",+2.69,9.24,hughela01,2004-05,WAS,21.6,7.7,.157,4.1,3.6,,NBA,5455200,26,61,38.7,.430,.777,6.3,4.7,2.9,0.3,22.0,WAS
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",-0.91,1.50,hughela01,2005-06,CLE,14.0,1.8,.067,-0.3,0.6,,NBA,10344900,27,36,35.6,.409,.756,4.5,3.6,1.5,0.6,15.5,CLE
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",+0.22,5.47,hughela01,2006-07,CLE,12.1,3.9,.073,-0.5,1.0,,NBA,13363012,28,70,37.1,.400,.676,3.8,3.7,1.3,0.4,14.9,CLE
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",-1.65,0.87,hughela01,2007-08,TOT,11.9,1.8,.042,-2.1,-0.1,,NBA,12000084,29,68,29.7,.381,.798,3.4,2.7,1.5,0.3,12.2,"CLE,CHI"
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",-1.23,1.07,hughela01,2008-09,TOT,13.4,2.1,.070,-1.1,0.3,,NBA,12827676,30,55,26.9,.402,.807,2.9,2.2,1.3,0.3,11.6,"CHI,NYK"
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",-1.10,0.93,hughela01,2009-10,TOT,12.0,0.7,.030,-2.2,-0.1,,NBA,13655268,31,45,24.8,.355,.832,3.2,3.0,1.2,0.3,9.1,"NYK,CHA"
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",,,hughela01,2010-11,Did Not Play (unsigned),,,,,,,,,32,,,,,,,,,,Did Not Play (unsigned)
Larry Hughes,/players/h/hughela01.html,1999,2012,Saint Louis University,false,"Christian Brothers College in St. Louis, Missouri",-1.93,0.01,hughela01,2011-12,ORL,-4.8,-0.5,-0.193,-11.4,-0.3,,NBA,414443,33,9,12.7,.227,.500,0.6,0.8,0.2,0.0,1.3,ORL
