bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
quartti01,2016-17,22,POR,NBA,16,5.0,.448,.000,0.9,0.7,0.1,0.2,1.9,10.2,-0.1,-0.044,-4.8,-0.1,,
quartti01,2017-18,23,Houston Rockets,NBA,3,4.3,.333,1.000,1.0,0.3,0.0,0.0,1.3,2.9,0.0,-0.083,-10.8,0.0,,96406
