bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
smithst03,2006-07,23,PHI,NBA,8,3.5,.250,.500,0.8,0.0,0.1,0.0,0.6,-1.8,-0.1,-0.154,-17.2,-0.1,
