bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
hamda01,1996-97,23,Denver Nuggets,NBA,36,8.8,.532,.486,1.6,0.4,0.3,0.2,2.3,8.5,0.1,.018,-3.5,-0.1,,220000
hamda01,1996-97,23,Denver Nuggets,NBA,35,8.9,.525,.485,1.6,0.4,0.2,0.2,2.3,8.2,0.1,.018,-3.6,-0.1,,220000
hamda01,1996-97,23,Denver Nuggets,NBA,1,5.0,1.000,.500,0.0,0.0,1.0,0.0,3.0,22.5,0.0,.059,3.3,0.0,,220000
hamda01,1997-98,24,Washington Wizards,NBA,71,8.9,.529,.473,1.8,0.2,0.3,0.4,2.0,9.2,0.9,.069,-2.0,0.0,,272250
hamda01,1998-99,25,Did Not Play (other pro league—Spain),,,,,,,,,,,,,,,,,
hamda01,1999-00,26,Milwaukee Bucks,NBA,35,22.6,.555,.449,4.9,1.2,0.8,0.8,5.1,12.8,1.7,.101,2.3,0.9,,460000
hamda01,2000-01,27,Milwaukee Bucks,NBA,29,18.6,.488,.592,4.2,0.9,0.6,0.7,3.8,10.1,0.9,.079,-0.1,0.3,,1700000
hamda01,2001-02,28,Milwaukee Bucks,NBA,70,17.3,.569,.504,2.9,1.0,0.4,0.5,4.3,9.7,1.2,.050,-2.1,0.0,,1760000
hamda01,2002-03,29,Atlanta Hawks,NBA,75,12.3,.447,.481,2.0,0.5,0.2,0.3,2.4,5.5,-0.4,-0.021,-5.4,-0.8,,699935
hamda01,2003-04,30,Detroit Pistons,NBA,54,9.0,.493,.600,1.7,0.3,0.2,0.1,1.8,8.3,0.9,.087,-1.6,0.0,,813679
hamda01,2004-05,31,Detroit Pistons,NBA,47,5.9,.459,.387,0.7,0.1,0.1,0.1,1.0,5.6,0.3,.055,-3.8,-0.1,,932546
