bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
carrode01,2009-10,23,Memphis Grizzlies,NBA,71,11.2,.396,.623,2.1,0.5,0.4,0.1,2.9,8.5,0.5,.031,-4.1,-0.4,,1009680,"John Carroll in Birmingham, Alabama"
carrode01,2010-11,24,Houston Rockets,NBA,12,4.2,.333,1.000,0.7,0.3,0.1,0.1,0.8,8.7,0.1,.066,-5.8,0.0,,1085400,"John Carroll in Birmingham, Alabama"
carrode01,2010-11,24,Houston Rockets,NBA,7,5.6,.444,1.000,1.1,0.3,0.1,0.1,1.4,12.4,0.1,.145,-1.5,0.0,,1085400,"John Carroll in Birmingham, Alabama"
carrode01,2010-11,24,Houston Rockets,NBA,5,2.2,.000,,0.0,0.4,0.0,0.0,0.0,-4.5,0.0,-0.214,-21.1,-0.1,,1085400,"John Carroll in Birmingham, Alabama"
carrode01,2011-12,25,Utah Jazz,NBA,24,14.5,.410,.875,2.2,0.8,0.5,0.0,4.5,11.1,0.5,.069,-1.3,0.1,,544331,"John Carroll in Birmingham, Alabama"
carrode01,2011-12,25,Utah Jazz,NBA,4,5.3,1.000,,0.8,0.8,0.0,0.0,3.0,25.2,0.1,.211,1.4,0.0,,544331,"John Carroll in Birmingham, Alabama"
carrode01,2011-12,25,Utah Jazz,NBA,20,16.4,.374,.875,2.5,0.8,0.6,0.1,4.8,10.1,0.4,.060,-1.5,0.0,,544331,"John Carroll in Birmingham, Alabama"
carrode01,2012-13,26,UTA,NBA,66,16.8,.460,.765,2.8,0.9,0.9,0.4,6.0,15.5,3.1,.134,2.0,1.1,,,"John Carroll in Birmingham, Alabama"
carrode01,2013-14,27,Atlanta Hawks,NBA,73,32.1,.470,.773,5.5,1.8,1.5,0.3,11.1,13.9,5.8,.119,2.1,2.4,,2557545,"John Carroll in Birmingham, Alabama"
carrode01,2014-15,28,Atlanta Hawks,NBA,70,31.3,.487,.702,5.3,1.7,1.3,0.2,12.6,15.9,7.0,.154,2.9,2.7,,2442455,"John Carroll in Birmingham, Alabama"
carrode01,2015-16,29,Toronto Raptors,NBA,26,30.2,.389,.600,4.7,1.0,1.7,0.2,11.0,11.9,1.2,.074,0.2,0.4,,13500000,"John Carroll in Birmingham, Alabama"
carrode01,2016-17,30,Toronto Raptors,NBA,72,26.1,.400,.761,3.8,1.0,1.1,0.4,8.9,11.9,3.8,.097,1.0,1.4,,14200000,"John Carroll in Birmingham, Alabama"
carrode01,2017-18,31,Brooklyn Nets,NBA,73,29.9,.414,.764,6.6,2.0,0.8,0.4,13.5,14.3,4.1,.091,0.2,1.2,,14800000,"John Carroll in Birmingham, Alabama"
