name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+2.24,5.12,parisro01,1976-77,GSW,19.3,4.8,.167,1.5,1.2,,23,NBA,77,18.0,.503,.708,7.1,1.0,0.7,1.2,9.1,GSW,
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+0.90,4.35,parisro01,1977-78,GSW,17.2,4.0,.098,-0.9,0.5,,24,NBA,82,24.0,.472,.625,8.3,1.2,1.0,1.5,12.5,GSW,
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+3.27,9.28,parisro01,1978-79,GSW,20.8,7.1,.142,2.0,2.5,,25,NBA,76,31.7,.499,.698,12.1,1.5,1.3,2.9,17.2,GSW,
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+0.68,4.27,parisro01,1979-80,GSW,20.0,4.6,.104,0.2,1.2,,26,NBA,72,29.4,.507,.715,10.9,1.7,0.8,1.6,17.0,GSW,
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+4.88,13.40,parisro01,1980-81,BOS,25.2,10.9,.228,5.0,4.0,,27,NBA,82,28.0,.545,.710,9.5,1.8,1.0,2.6,18.9,BOS,
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+4.05,12.54,parisro01,1981-82,BOS,22.6,10.0,.190,3.8,3.7,All-NBA (2nd),28,NBA,80,31.7,.542,.710,10.8,1.8,0.9,2.4,19.9,BOS,
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+4.06,11.64,parisro01,1982-83,BOS,23.0,10.8,.211,4.0,3.7,,29,NBA,78,31.5,.550,.698,10.6,1.8,1.0,1.9,19.3,BOS,
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+2.60,12.27,parisro01,1983-84,BOS,19.2,10.5,.175,2.1,2.9,,30,NBA,80,35.8,.546,.745,10.7,1.7,0.7,1.5,19.0,BOS,
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+1.81,10.00,parisro01,1984-85,BOS,17.6,9.0,.151,1.0,2.2,,31,NBA,79,36.1,.542,.743,10.6,1.6,0.7,1.3,17.6,BOS,700000
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+2.22,9.61,parisro01,1985-86,BOS,18.8,9.2,.171,2.6,3.0,,32,NBA,81,31.7,.549,.731,9.5,1.8,0.8,1.4,16.1,BOS,700000
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+2.37,11.54,parisro01,1986-87,BOS,17.7,9.2,.147,2.3,3.3,,33,NBA,80,37.4,.556,.735,10.6,2.2,0.8,1.8,17.5,BOS,
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+1.32,7.04,parisro01,1987-88,BOS,17.2,6.4,.134,1.5,2.0,,34,NBA,74,31.2,.589,.734,8.5,1.6,0.7,1.1,14.3,BOS,2038333
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+3.05,10.40,parisro01,1988-89,BOS,21.6,10.5,.177,4.2,4.5,All-NBA (3rd),35,NBA,80,35.5,.570,.719,12.5,2.2,1.0,1.5,18.6,BOS,2038333
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+1.57,6.61,parisro01,1989-90,BOS,19.2,7.8,.157,1.4,2.1,,36,NBA,79,30.3,.580,.747,10.1,1.3,0.5,0.9,15.7,BOS,2000000
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+2.82,9.28,parisro01,1990-91,BOS,20.6,10.0,.198,1.7,2.3,,37,NBA,81,30.1,.598,.767,10.6,0.8,0.8,1.3,14.9,BOS,2500000
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+2.05,7.62,parisro01,1991-92,BOS,18.9,7.4,.155,1.0,1.7,,38,NBA,79,28.9,.535,.772,8.9,0.9,0.9,1.2,14.1,BOS,3000000
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",+1.78,6.28,parisro01,1992-93,BOS,19.2,6.8,.152,0.7,1.5,,39,NBA,79,27.2,.535,.689,9.4,0.8,0.7,1.4,12.6,BOS,3513000
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",-0.14,2.87,parisro01,1993-94,BOS,16.1,4.0,.095,-1.2,0.4,,40,NBA,74,26.9,.491,.740,7.3,1.1,0.6,1.3,11.7,BOS,4000000
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",-2.26,0.01,parisro01,1994-95,CHH,10.1,1.4,.051,-4.7,-0.9,,41,NBA,81,16.7,.427,.703,4.3,0.5,0.3,0.4,4.8,CHH,1925000
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",-0.96,0.99,parisro01,1995-96,CHH,13.0,1.7,.074,-2.9,-0.2,,42,NBA,74,14.7,.498,.704,4.1,0.4,0.3,0.7,3.9,CHH,2500000
Robert Parish,/players/p/parisro01.html,1977,1997,Centenary College of Louisiana,false,"Woodlawn in Shreveport, Louisiana",-1.41,0.25,parisro01,1996-97,CHI,14.3,0.9,.101,-2.3,0.0,,43,NBA,43,9.4,.490,.677,2.1,0.5,0.1,0.4,3.7,CHI,1000000
