bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
waltere01,1993-94,23,New Jersey Nets,NBA,48,8.0,.522,.824,0.8,1.5,0.3,0.1,3.4,16.2,1.2,.149,-1.1,0.1,,650000
waltere01,1994-95,24,New Jersey Nets,NBA,80,17.9,.439,.769,1.2,1.5,0.5,0.2,6.5,10.2,1.6,.052,-3.2,-0.4,,845000
waltere01,1995-96,25,Philadelphia 76ers,NBA,44,13.9,.412,.808,1.3,2.4,0.6,0.1,4.2,12.8,0.9,.068,-3.5,-0.2,,1040000
waltere01,1995-96,25,Philadelphia 76ers,NBA,11,7.9,.364,1.000,0.6,1.0,0.3,0.0,3.0,10.3,0.0,.017,-5.4,-0.1,,1040000
waltere01,1995-96,25,Philadelphia 76ers,NBA,33,15.8,.426,.783,1.5,2.9,0.7,0.1,4.6,13.2,0.8,.076,-3.2,-0.2,,1040000
waltere01,1996-97,26,Philadelphia 76ers,NBA,59,17.6,.455,.790,1.8,1.9,0.5,0.1,6.8,13.0,1.6,.073,-2.9,-0.2,,1235000
waltere01,1997-98,27,Philadelphia 76ers,NBA,38,6.2,.453,.929,0.6,0.9,0.2,0.0,2.1,11.8,0.4,.073,-3.9,-0.1,,1430000
waltere01,1997-98,27,Philadelphia 76ers,NBA,19,6.7,.379,1.000,0.5,1.1,0.3,0.0,2.2,9.7,0.1,.022,-6.0,-0.1,,1430000
waltere01,1997-98,27,Philadelphia 76ers,NBA,19,5.7,.542,.818,0.8,0.7,0.2,0.1,2.0,14.2,0.3,.134,-1.5,0.0,,1430000
waltere01,1998-99,28,Philadelphia 76ers,NBA,33,15.3,.368,.826,1.5,1.8,0.3,0.1,3.1,6.9,0.5,.046,-3.2,-0.2,,1625000
waltere01,1999-00,29,Miami Heat,NBA,33,11.8,.418,.750,1.1,2.0,0.2,0.0,2.8,8.0,0.3,.034,-5.8,-0.4,,1100000
