name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Terence Morris,/players/m/morrite01.html,2002,2006,University of Maryland,false,"Thomas Johnson in Frederick, Maryland",-3.91,-1.21,morrite01,2001-02,HOU,9.5,0.2,.009,-3.4,-0.4,,NBA,420000,23,68,16.3,.384,.643,3.1,0.9,0.3,0.4,3.8,HOU
Terence Morris,/players/m/morrite01.html,2002,2006,University of Maryland,false,"Thomas Johnson in Frederick, Maryland",-2.60,-0.17,morrite01,2002-03,HOU,11.9,0.9,.070,-3.0,-0.2,,NBA,512435,24,49,12.9,.466,.786,2.6,0.5,0.2,0.3,3.7,HOU
Terence Morris,/players/m/morrite01.html,2002,2006,University of Maryland,false,"Thomas Johnson in Frederick, Maryland",,,morrite01,2003-04,Did Not Play (other pro league—D-League),,,,,,,,,25,,,,,,,,,,Did Not Play (other pro league—D-League)
Terence Morris,/players/m/morrite01.html,2002,2006,University of Maryland,false,"Thomas Johnson in Frederick, Maryland",,,morrite01,2004-05,Did Not Play (other pro league—Greece),,,,,,,,,26,,,,,,,,,,Did Not Play (other pro league—Greece)
Terence Morris,/players/m/morrite01.html,2002,2006,University of Maryland,false,"Thomas Johnson in Frederick, Maryland",-0.01,0.29,morrite01,2005-06,ORL,5.1,-0.1,-0.031,-7.2,-0.3,,NBA,835810,27,22,8.7,.327,1.000,1.7,0.2,0.3,0.2,1.6,ORL
