name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+0.55,4.73,perkisa01,1984-85,DAL,15.0,5.8,.120,0.8,1.7,,NBA,500000,23,82,28.3,.471,.820,7.4,1.6,0.8,0.8,11.0,DAL
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+1.70,7.88,perkisa01,1985-86,DAL,17.6,7.3,.133,1.6,2.4,,NBA,585000,24,80,32.8,.503,.814,8.6,1.9,0.9,1.2,15.4,DAL
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+1.70,7.47,perkisa01,1986-87,DAL,15.9,7.5,.134,2.4,3.0,,NBA,,25,80,33.6,.482,.828,7.7,1.8,1.4,1.0,14.8,DAL
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+0.70,6.16,perkisa01,1987-88,DAL,15.0,6.7,.128,0.5,1.6,,NBA,755000,26,75,33.3,.450,.822,8.0,1.6,1.0,0.7,14.2,DAL
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+0.17,4.74,perkisa01,1988-89,DAL,15.3,6.4,.108,0.5,1.8,,NBA,755000,27,78,36.7,.464,.833,8.8,1.6,1.0,1.2,15.0,DAL
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+1.04,6.24,perkisa01,1989-90,DAL,17.3,8.1,.146,2.9,3.3,,NBA,,28,76,35.1,.493,.778,7.5,2.3,1.2,0.8,15.9,DAL
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+1.88,9.10,perkisa01,1990-91,LAL,14.8,8.0,.153,2.3,2.7,,NBA,1970000,29,73,34.3,.495,.821,7.4,1.5,0.9,1.1,13.5,LAL
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+0.98,5.12,perkisa01,1991-92,LAL,17.6,7.4,.153,2.0,2.4,,NBA,2507000,30,63,37.0,.450,.817,8.8,2.2,1.0,1.0,16.5,LAL
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+0.79,6.18,perkisa01,1992-93,TOT,16.5,6.9,.141,1.2,1.9,,NBA,3047000,31,79,29.8,.477,.820,6.6,2.0,0.8,1.0,13.1,"LAL,SEA"
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+0.80,4.83,perkisa01,1993-94,SEA,14.9,7.0,.155,0.7,1.5,,NBA,3587000,32,81,26.8,.438,.801,4.5,1.4,0.8,0.4,12.3,SEA
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+1.65,6.54,perkisa01,1994-95,SEA,16.2,8.5,.173,2.6,2.7,,NBA,4126600,33,82,28.7,.466,.799,4.9,1.6,0.9,0.5,12.7,SEA
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+1.26,6.78,perkisa01,1995-96,SEA,15.4,6.9,.153,1.4,1.9,,NBA,3967000,34,82,26.5,.408,.793,4.5,1.5,1.0,0.6,11.8,SEA
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+1.30,5.62,perkisa01,1996-97,SEA,17.0,7.1,.173,1.8,1.9,,NBA,2730000,35,81,24.4,.439,.817,3.7,1.3,0.9,0.6,11.0,SEA
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",+0.01,2.92,perkisa01,1997-98,SEA,13.6,4.5,.129,0.6,1.1,,NBA,3370000,36,81,20.7,.416,.789,3.1,1.4,0.8,0.4,7.2,SEA
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",-0.80,0.93,perkisa01,1998-99,IND,12.1,1.7,.103,0.2,0.4,,NBA,1785000,37,48,16.4,.400,.717,2.9,0.5,0.3,0.3,5.0,IND
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",-1.12,1.57,perkisa01,1999-00,IND,12.1,3.5,.103,0.4,1.0,,NBA,1925000,38,81,20.0,.417,.825,3.6,0.8,0.4,0.4,6.6,IND
Sam Perkins,/players/p/perkisa01.html,1985,2001,University of North Carolina,false,"Shaker in Latham, New York",-0.15,1.46,perkisa01,2000-01,IND,11.1,2.0,.098,-0.9,0.3,,NBA,2250000,39,64,15.6,.381,.842,2.6,0.6,0.5,0.3,3.8,IND
