bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
rothdo01,1989-90,22,WSB,NBA,42,9.8,.430,.500,2.9,0.5,0.2,0.3,1.9,8.2,0.4,.052,-3.7,-0.2,,"Karns in Knoxville, Tennessee"
