name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",-0.83,1.51,gminsmi01,1980-81,NJN,14.5,1.5,.045,-2.3,-0.1,,21,NBA,56,28.2,.423,.767,7.5,1.3,1.0,1.8,13.2,NJN,
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",-0.09,1.11,gminsmi01,1981-82,NJN,15.3,1.8,.119,-1.4,0.1,,22,NBA,64,11.6,.441,.822,2.9,0.6,0.3,0.8,5.2,NJN,
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",+1.57,3.45,gminsmi01,1982-83,NJN,18.4,4.3,.166,1.3,1.0,,23,NBA,80,15.7,.500,.778,4.8,0.8,0.4,1.5,7.5,NJN,
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",-0.19,2.65,gminsmi01,1983-84,NJN,14.1,4.0,.116,0.3,1.0,,24,NBA,82,20.2,.513,.799,5.3,1.1,0.5,0.9,7.6,NJN,
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",-0.07,3.74,gminsmi01,1984-85,NJN,16.1,6.1,.122,0.2,1.3,,25,NBA,81,29.9,.465,.841,7.8,2.0,0.5,1.1,12.8,NJN,350000
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",+1.49,6.72,gminsmi01,1985-86,NJN,19.0,9.2,.175,1.7,2.3,,26,NBA,81,31.2,.517,.893,8.2,1.6,0.7,0.9,16.5,NJN,700000
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",-0.01,3.49,gminsmi01,1986-87,NJN,17.0,5.4,.115,-0.7,0.8,,27,NBA,72,31.6,.457,.846,8.8,1.4,0.7,1.0,16.4,NJN,
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",-0.54,3.48,gminsmi01,1987-88,TOT,16.8,6.5,.105,-0.6,1.1,,28,NBA,81,36.6,.448,.906,10.0,1.7,0.8,1.5,16.9,"NJN,PHI",675000
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",+1.07,6.38,gminsmi01,1988-89,PHI,18.5,7.0,.122,-0.2,1.2,,29,NBA,82,33.4,.477,.871,9.4,1.7,0.6,1.3,17.2,PHI,675000
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",+0.72,6.05,gminsmi01,1989-90,PHI,15.7,6.0,.108,-0.6,0.9,,30,NBA,81,32.8,.457,.821,8.5,1.6,0.5,1.3,13.7,PHI,1700000
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",-1.87,0.61,gminsmi01,1990-91,TOT,14.0,2.9,.063,-2.6,-0.3,,31,NBA,80,27.5,.442,.810,7.3,1.2,0.5,0.7,10.6,"PHI,CHH",1650000
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",-1.99,0.10,gminsmi01,1991-92,CHH,13.0,0.5,.051,-3.9,-0.2,,32,NBA,35,14.3,.452,.750,3.4,0.9,0.3,0.5,5.8,CHH,1850000
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",-1.53,0.13,gminsmi01,1992-93,CHH,14.1,0.5,.104,-4.0,-0.1,,33,NBA,34,7.4,.506,.900,2.5,0.2,0.0,0.3,2.7,CHH,1415000
Mike Gminski,/players/g/gminsmi01.html,1981,1994,Duke University,false,"Masuk in Monroe, Connecticut",-1.68,0.12,gminsmi01,1993-94,TOT,9.9,0.0,.002,-6.1,-0.3,,34,NBA,29,10.7,.350,.778,2.6,0.4,0.4,0.6,3.0,"CHH,MIL",1850000
