bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
jacksjo02,2017-18,20,Phoenix Suns,NBA,77,25.4,.417,.634,4.6,1.5,1.0,0.5,13.1,11.8,-0.7,-0.018,-4.3,-1.1,,5090040
jacksjo02,2018-19,21,PHO,NBA,4,24.0,.394,.400,1.8,2.5,0.3,0.8,8.3,2.5,-0.3,-0.149,-8.9,-0.2,,
