bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
dickemi01,1998-99,23,Houston Rockets,NBA,50,31.2,.465,.639,1.7,1.9,0.5,0.2,10.9,11.5,2.2,.069,-1.9,0.1,,949600,"Federal Way in Seattle, Washington"
dickemi01,1999-00,24,Vancouver Grizzlies,NBA,82,37.8,.436,.830,3.4,2.5,1.4,0.5,18.2,15.6,5.5,.085,-0.2,1.4,,1224960,"Federal Way in Seattle, Washington"
dickemi01,2000-01,25,Vancouver Grizzlies,NBA,70,37.4,.417,.763,3.3,3.3,0.9,0.4,16.3,12.4,1.8,.034,-1.6,0.2,,1310400,"Federal Way in Seattle, Washington"
dickemi01,2001-02,26,Memphis Grizzlies,NBA,4,31.0,.313,.833,3.0,2.3,0.8,0.3,10.8,6.4,-0.1,-0.050,-6.4,-0.1,,1940702,"Federal Way in Seattle, Washington"
dickemi01,2002-03,27,Memphis Grizzlies,NBA,6,14.5,.417,1.000,1.0,1.3,0.8,0.2,4.8,10.0,0.1,.054,-2.1,0.0,,5500000,"Federal Way in Seattle, Washington"
