name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Ted McClain,/players/m/mcclate01.html,1972,1979,Tennessee State University,false,,-0.47,2.59,mcclate01,1976-77,DEN,10.9,2.7,.065,-1.1,0.4,,30,NBA,72,27.8,.445,.744,3.2,4.5,1.5,0.2,8.2,DEN
Ted McClain,/players/m/mcclate01.html,1972,1979,Tennessee State University,false,,-1.31,0.63,mcclate01,1977-78,TOT,10.2,0.8,.037,-3.1,-0.3,,31,NBA,70,14.6,.439,.781,1.6,2.2,0.8,0.1,4.3,"BUF,PHI"
Ted McClain,/players/m/mcclate01.html,1972,1979,Tennessee State University,false,,-2.32,-0.05,mcclate01,1978-79,PHO,10.1,0.5,.049,-3.0,-0.1,,32,NBA,36,12.9,.470,.913,1.9,1.7,0.5,0.0,4.6,PHO
